source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,24.696480658185,68.734742296307,0.0,PK,True,,,,,,,,"Badin, None, Sindh, PK"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,24.72104835510254,68.66948699951172,7.135,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,24.728559494018555,68.67317199707031,7.17,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,24.99795913696289,68.69371032714844,33.778,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-122b-a10b,CoT,25.8234,68.5123,127.289,PK,True,,stop,0.00155818,665,666,562,5.28,"{""reasoning"": ""The landscape features a flat, unpaved road flanked by water bodies and specific vegetation (likely Acacia or Prosopis species) typical of the arid/semi-arid regions of South Asia, particularly the Indus River basin in Pakistan. The hazy sky and general terrain strongly suggest the Sindh province."", ""country"": ""PK"", ""latitude"": 25.8234, ""longitude"": 68.5123}"
anthropic/claude-opus-4.8,CoT,27.5,68.5,312.617,PK,True,,stop,0.007195,949,98,0,3.25,"{""reasoning"": ""Flat dirt track between waterlogged fields/canals with acacia/kikar trees and hazy sky typical of rural Pakistani/Indian Punjab-Sindh plains."", ""country"": ""PK"", ""latitude"": 27.5, ""longitude"": 68.5}"
anthropic/claude-opus-4.8,no-CoT,27.5,68.5,312.617,PK,True,,stop,0.00484,818,30,0,3.75,"{""country"": ""PK"", ""latitude"": 27.5, ""longitude"": 68.5}"
qwen/qwen3.6-35b-a3b,CoT,27.2,71.2,371.798,IN,True,,stop,0.0061438715,665,6254,6159,234.07,"{""reasoning"": ""The reddish soil, unpaved service road running parallel to a canal, and the line of drought-resistant trees (likely Acacia or Prosopis) are characteristic of the Indira Gandhi Canal region in Rajasthan, India. The hazy sky and dry vegetation further support this arid/semi-arid location."", ""country"": ""IN"", ""latitude"": 27.2, ""longitude"": 71.2}"
qwen/qwen3.6-35b-a3b,no-CoT,27.5,71.5,416.413,IN,True,,stop,0.0039839371,583,4030,4001,19.53,"{""country"": ""IN"", ""latitude"": 27.5, ""longitude"": 71.5}"
google/gemini-3.1-pro-preview,no-CoT,28.4211,70.3125,442.874,PK,True,,stop,0.00287,1225,35,0,2.73,"```json
{""country"": ""PK"", ""latitude"": 28.4211, ""longitude"": 70.3125}
```"
minimax/minimax-m3,CoT,27.15,72.35,452.886,IN,True,,stop,0.00093906,995,585,509,16.22,"{""reasoning"": ""Flat arid terrain with irrigation canal alongside a dirt road, Prosopis juliflora (mesquite/angrezi babool) trees, and dusty hazy atmosphere are highly characteristic of the Thar Desert fringe in western Rajasthan, India."", ""country"": ""IN"", ""latitude"": 27.15, ""longitude"": 72.35}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,29.36612319946289,70.17815399169922,538.544,,True,,plonk,0.0,0,0,0,0.0,
moonshotai/kimi-k2.6,no-CoT,29.3544,71.6914,594.929,PK,True,,stop,0.0003168,755,25,0,1.84,"{""country"": ""PK"", ""latitude"": 29.3544, ""longitude"": 71.6914}"
google/gemini-3.5-flash,no-CoT (effort=minimal),30.1575,71.5249,666.681,PK,True,,stop,0.0021525,1225,35,0,1.52,"```json
{""country"": ""PK"", ""latitude"": 30.1575, ""longitude"": 71.5249}
```"
