source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-29.035583255511,134.85639105093,0.0,AU,True,,,,,,,,"Coober Pedy, Coober Pedy, South Australia, AU"
google/gemini-3.5-flash,no-CoT (effort=minimal),-29.0142,134.7544,10.198,AU,True,,stop,0.002163,1226,36,0,7.44,"```json
{""country"": ""AU"", ""latitude"": -29.0142, ""longitude"": 134.7544}
```"
google/gemini-3.1-pro-preview,CoT,-28.5123,135.4891,84.785,AU,True,,stop,0.00666,1308,337,249,6.44,"{
  ""reasoning"": ""The wide, corrugated dirt road, reddish soil, and arid, flat landscape are highly characteristic of the Australian Outback. The white guide posts along the road further confirm Australia, likely in South Australia or Western Australia."",
  ""country"": ""AU"",
  ""latitude"": -28.5123,
  ""longitude"": 135.4891
}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,-28.39181900024414,135.82496643066406,118.516,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,no-CoT,-28.5,136.0,126.379,AU,True,,stop,0.002812,1226,30,0,2.84,"```json
{""country"": ""AU"", ""latitude"": -28.5, ""longitude"": 136.0}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,-28.3668212890625,135.93800354003906,129.067,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,CoT (effort=high),-28.55,136.15,137.135,AU,True,,stop,0.0234345,1307,2386,2314,24.9,"{""reasoning"": ""The extremely flat, reddish-brown gibber plains (stony desert) and wide, corrugated gravel road are highly characteristic of the Australian Outback, specifically the Oodnadatta Track in South Australia."", ""country"": ""AU"", ""latitude"": -28.55, ""longitude"": 136.15}"
x-ai/grok-4.3,CoT,-27.85,134.05,153.607,AU,True,,stop,0.0024015,788,701,630,13.78,"{""reasoning"": ""Reddish arid gravel road with cattle grid, sparse low shrubs, distant flat-topped hills and clear sky match Australian outback; right-hand drive implied by interior view and stock-grid fencing typical of AU outback highways."", ""country"": ""AU"", ""latitude"": -27.85, ""longitude"": 134.05}"
minimax/minimax-m3,CoT,-28.7,136.8,192.904,AU,True,,stop,0.00111942,997,732,764,19.66,"{""reasoning"": ""The distinctive red-orange sandy soil, completely barren and treeless flat terrain with low distant ridges, sealed but remote outback road, and the metal rock-catcher grille on the vehicle hood are highly characteristic of the Australian Outback, likely the Lake Eyre basin/Strzelecki Desert region in northern South Australia."", ""country"": ""AU"", ""latitude"": -28.7, ""longitude"": 136.8}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,-30.16008949279785,136.79583740234375,225.376,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-31.277503967285156,136.59005737304688,299.869,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-31.386404037475586,136.6239013671875,311.718,,True,,plonk,0.0,0,0,0,0.0,
minimax/minimax-m3,no-CoT,-26.2,135.5,321.613,AU,True,,stop,0.00036162,919,120,132,4.87,"{""country"": ""AU"", ""latitude"": -26.2, ""longitude"": 135.5}"
google/gemini-3.5-flash,CoT (effort=medium),-27.8451,138.7214,400.389,AU,True,,stop,0.0081075,1307,683,611,6.63,"{""reasoning"": ""The wide, corrugated red-dirt gravel road, extremely flat arid landscape, and sparse desert vegetation are highly characteristic of the Australian Outback, specifically the Birdsville Track in South Australia."", ""country"": ""AU"", ""latitude"": -27.8451, ""longitude"": 138.7214}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-32.77740478515625,137.7463836669922,499.077,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.6-27b,no-CoT,-23.7017,133.8753,601.091,AU,True,,stop,0.000270501,586,32,0,1.17,"{""country"": ""AU"", ""latitude"": -23.7017, ""longitude"": 133.8753}"
google/gemma-4-31b-it,no-CoT,-23.698,133.881,601.405,AU,True,,stop,6.308e-05,404,35,0,7.32,"```json
{""country"": ""AU"", ""latitude"": -23.698, ""longitude"": 133.881}
```"
qwen/qwen3.5-35b-a3b,no-CoT,-23.6512,133.8901,606.4,AU,True,,stop,0.00019824,586,32,0,8.04,"{""country"": ""AU"", ""latitude"": -23.6512, ""longitude"": 133.8901}"
qwen/qwen3.5-397b-a17b,CoT,-26.4521,118.2394,1658.865,AU,True,,stop,0.00701505,665,2253,1,66.31,"{
""reasoning"": ""The reddish-brown iron-rich soil, vast flat horizon with low breakaway hills, and sparse chenopod shrubland (saltbush) are iconic features of the Australian Outback. The wide, graded gravel road is typical of remote shire roads in Western Australia or the Northern Territory."",
""country"": ""AU"",
""latitude"": -26.4521,
""longitude"": 118.2394
}"
