source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-7.495260012348083,-63.498922936013486,0.0,BR,True,,,,,,,,"Humaita, Humaita, Amazonas, BR"
openai/gpt-5.5,no-CoT,-8.7612,-63.9004,147.54,BR,True,,stop,0.00414,678,25,0,1.4,"{""country"":""BR"",""latitude"":-8.7612,""longitude"":-63.9004}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-8.99923324584961,-63.600914001464844,167.61,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-9.03557300567627,-63.5830078125,171.525,,True,,plonk,0.0,0,0,0,0.0,
moonshotai/kimi-k2.6,CoT,-6.0,-62.5,199.526,BR,True,,stop,0.012790836,834,3664,3588,84.88,"{""reasoning"": ""Wide, straight unpaved tropical highway with characteristic red lateritic dust, white concrete kilometer markers, and mixed palm/secondary forest vegetation is highly consistent with remote Brazilian federal highways such as BR-319 in Amazonas during the dry season."", ""country"": ""BR"", ""latitude"": -6.0, ""longitude"": -62.5}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-9.426370620727539,-59.7630729675293,463.593,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-122b-a10b,no-CoT,-12.5678,-69.1234,834.946,BR,True,,stop,0.0003332,585,31,0,2.95,"{""country"": ""BR"", ""latitude"": -12.5678, ""longitude"": -69.1234}"
anthropic/claude-opus-4.8,no-CoT,-15.5,-63.0,891.742,BO,True,,stop,0.00484,818,30,0,9.15,"{""country"": ""BO"", ""latitude"": -15.5, ""longitude"": -63.0}"
moonshotai/kimi-k2.6,no-CoT,-8.5,-55.0,942.462,BR,True,,stop,0.00032616,755,23,0,2.09,"{""country"": ""BR"", ""latitude"": -8.5, ""longitude"": -55.0}"
minimax/minimax-m3,CoT,-3.85,-55.5,973.337,BR,True,,stop,0.00061386,995,314,239,7.41,"{""reasoning"": ""Reddish-orange laterite soil, dense tropical rainforest with palm trees, straight unpaved highway, and right-hand driving are classic indicators of the Brazilian Amazon interior, likely along BR-163 or a similar highway in Pará state."", ""country"": ""BR"", ""latitude"": -3.85, ""longitude"": -55.50}"
anthropic/claude-opus-4.8,CoT,-12.5,-55.0,1084.076,BR,True,,stop,0.00702,949,91,0,9.06,"{""reasoning"": ""Dusty red-orange dirt road through tropical savanna/cerrado vegetation with palms, suggesting interior Brazil/Bolivia lowlands."", ""country"": ""BR"", ""latitude"": -12.5, ""longitude"": -55.0}"
qwen/qwen3.5-35b-a3b,no-CoT,-10.2345,-52.6789,1227.003,BR,True,,stop,0.000185,585,31,0,7.37,"{""country"": ""BR"", ""latitude"": -10.2345, ""longitude"": -52.6789}"
google/gemma-4-31b-it,no-CoT,-10.5,-52.3,1274.32,BR,True,,stop,6.108e-05,404,30,0,10.84,"```json
{""country"": ""BR"", ""latitude"": -10.5, ""longitude"": -52.3}
```"
qwen/qwen3.5-397b-a17b,no-CoT,-10.5,-52.0,1306.137,BR,True,,stop,0.00028665,585,25,0,1.38,"{""country"": ""BR"", ""latitude"": -10.5, ""longitude"": -52.0}"
qwen/qwen3.6-27b,no-CoT,-14.235,-51.9253,1468.582,BR,True,,stop,0.0002279,585,31,0,10.88,"{""country"": ""BR"", ""latitude"": -14.2350, ""longitude"": -51.9253}"
minimax/minimax-m3,no-CoT,-10.1838,-48.3228,1693.776,BR,True,,stop,0.00027048,904,25,0,11.94,"{""country"": ""BR"", ""latitude"": -10.1838, ""longitude"": -48.3228}"
qwen/qwen3.5-9b,no-CoT,-1.2345,-48.5678,1795.074,BR,True,,stop,6.31e-05,586,30,0,10.45,"{""country"": ""BR"", ""latitude"": -1.2345, ""longitude"": -48.5678}"
openai/gpt-5.5,CoT,-2.755,-42.825,2348.78,BR,True,,stop,0.016825,755,435,342,18.67,"{""reasoning"":""The flat tropical landscape, sandy unpaved road, palms/scrub vegetation, and simple white roadside guide posts are most consistent with rural northeastern Brazil, especially Maranhão/Lençóis Maranhenses area. Lack of lane markings and dusty lateritic-sandy surface fit remote Brazilian rural roads rather than more formal African road infrastructure."",""country"":""BR"",""latitude"":-2.755,""longitude"":-42.825}"
