source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,6.5832451621683,3.9580611204524,0.0,NG,True,,,,,,,,"Epe, None, Lagos, NG"
openai/gpt-5.5,CoT,6.4698,3.5859,43.006,NG,True,,stop,0.017125,755,445,361,49.97,"{""reasoning"":""Right-hand traffic with black-and-yellow painted concrete medians/curbs, hazy tropical urban edge, and unfinished block buildings are characteristic of Nigerian city roads. The divided arterial and streetlight style most strongly suggest the Lagos metropolitan outskirts, likely along the Lekki/Ajah corridor."",""country"":""NG"",""latitude"":6.4698,""longitude"":3.5859}"
qwen/qwen3.5-27b,no-CoT,6.4474,3.5647,46.008,NG,True,,stop,0.0002145,586,34,0,3.01,"```json
{""country"": ""NG"", ""latitude"": 6.4474, ""longitude"": 3.5647}
```"
moonshotai/kimi-k2.6,CoT,6.85,3.45,63.464,NG,True,,stop,0.008983476,834,2552,2481,122.54,"{""reasoning"": ""The right-hand traffic, distinctive black-and-yellow striped concrete median barriers, red laterite soil embankments, and tropical harmattan haze are hallmarks of a reconstructed Nigerian expressway in the southwestern region."", ""country"": ""NG"", ""latitude"": 6.85, ""longitude"": 3.45}"
anthropic/claude-opus-4.8,CoT,6.4541,3.3947,63.873,NG,True,,stop,0.00717,949,97,0,5.41,"{""reasoning"": ""Hazy harmattan sky, yellow-black painted curbs, low concrete buildings and dusty divided highway with right-hand traffic strongly indicate Nigeria."", ""country"": ""NG"", ""latitude"": 6.4541, ""longitude"": 3.3947}"
anthropic/claude-opus-4.8,no-CoT,6.4541,3.3947,63.873,NG,True,,stop,0.00489,818,32,0,11.91,"{""country"": ""NG"", ""latitude"": 6.4541, ""longitude"": 3.3947}"
xiaomi/mimo-v2.5,no-CoT,6.4541,3.3947,63.873,NG,True,,stop,9.65776e-05,820,29,0,1.03,"{""country"": ""NG"", ""latitude"": 6.4541, ""longitude"": 3.3947}"
x-ai/grok-4.3,CoT,6.5244,3.3792,64.28,NG,True,,stop,0.002894,788,898,826,6.99,"{""reasoning"": ""Right-hand traffic with central barrier, black-yellow striped curbs, concrete-block buildings, sparse palms, hazy tropical light, and right-side mirror all point to West Africa; closest match is a suburban arterial in greater Lagos."", ""country"": ""NG"", ""latitude"": 6.5244, ""longitude"": 3.3792}"
google/gemma-4-31b-it,no-CoT,6.5244,3.3792,64.28,NG,True,,stop,6.268e-05,404,34,0,10.79,"```json
{""country"": ""NG"", ""latitude"": 6.5244, ""longitude"": 3.3792}
```"
mistralai/mistral-medium-3-5,no-CoT,6.5244,3.3792,64.28,NG,True,,stop,0.0013965,786,29,0,0.97,"{""country"": ""NG"", ""latitude"": 6.5244, ""longitude"": 3.3792}"
