source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,7.5890193082391,134.59116552062,0.0,PW,True,,,,,,,,"Ngardmau, None, Ngardmau, PW"
qwen/qwen3.5-397b-a17b,no-CoT,10.3157,123.8854,1214.227,PH,True,,stop,0.000399,473,32,0,8.13,"{""country"": ""PH"", ""latitude"": 10.3157, ""longitude"": 123.8854}"
qwen/qwen3.5-27b,no-CoT,14.1275,121.1789,1634.298,PH,True,,stop,0.00021944,474,37,0,4.46,"```json
{""country"": ""PH"", ""latitude"": 14.1275, ""longitude"": 121.1789}
```"
qwen/qwen3.5-9b,no-CoT,14.5995,120.9842,1675.915,PH,True,,stop,5.22e-05,474,32,0,5.79,"{""country"": ""PH"", ""latitude"": 14.5995, ""longitude"": 120.9842}"
x-ai/grok-4.3,CoT,-8.275,115.166,2783.367,ID,True,,stop,0.0022715,676,705,642,15.22,"{""reasoning"": ""Dense broadleaf tropical rainforest/jungle foliage, muddy unpaved track, and simple handmade English tourist sign are characteristic of popular waterfall trails in Bali; no contradictory infrastructure or vegetation."", ""country"": ""ID"", ""latitude"": -8.275, ""longitude"": 115.166}"
minimax/minimax-m3,CoT,-8.5753,115.2871,2794.124,ID,True,,stop,0.00079542,845,500,480,11.74,"{""reasoning"": ""The distinctive red wooden arrow sign with yellow 'WATERFALL' text, combined with lush tropical rainforest vegetation (banana plants, tropical hardwoods), a stone-paved jungle path, and rocky riverbank are characteristic of tourist-marked waterfalls in Bali, Indonesia, likely in the Gianyar/Ubud region."", ""country"": ""ID"", ""latitude"": -8.5753, ""longitude"": 115.2871}"
xiaomi/mimo-v2.5,no-CoT,-17.8,146.0,3088.652,AU,True,,stop,8.00576e-05,708,26,0,2.96,"{""country"": ""AU"", ""latitude"": -17.8, ""longitude"": 146.0}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,-15.78901481628418,151.6895294189453,3209.79,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,CoT,-18.1833,177.6833,5528.809,FJ,True,,stop,0.006838,1271,358,269,6.11,"{
  ""reasoning"": ""The lush tropical vegetation and hand-painted English 'WATERFALL' sign suggest a tourist-friendly tropical location such as Fiji or Samoa. The rocky stream bed and specific sign style are consistent with waterfall trails in Fiji."",
  ""country"": ""FJ"",
  ""latitude"": -18.1833,
  ""longitude"": 177.6833
}"
google/gemini-3.5-flash,no-CoT (effort=minimal),-16.7914,179.9839,5679.625,FJ,True,,stop,0.002064,1190,31,0,13.84,"{""country"": ""FJ"", ""latitude"": -16.7914, ""longitude"": 179.9839}"
google/gemini-3.1-pro-preview,no-CoT,-16.826,-179.888,5693.614,FJ,True,,stop,0.005404,1190,252,218,11.29,"```json
{""country"": ""FJ"", ""latitude"": -16.826, ""longitude"": -179.888}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,-16.653486251831055,-178.77572631835938,5793.497,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,-16.30524253845215,-177.85784912109375,5867.601,,True,,plonk,0.0,0,0,0,0.0,
anthropic/claude-opus-4.8,no-CoT,-13.926,-171.747,6386.062,WS,True,,stop,0.00408,666,30,0,8.82,"{""country"": ""WS"", ""latitude"": -13.926, ""longitude"": -171.747}"
google/gemini-3.5-flash,CoT (effort=medium),-14.0183,-171.7431,6389.748,WS,True,,stop,0.0211305,1271,2136,2063,23.0,"```json
{""reasoning"": ""The rustic hand-painted English sign, lush tropical vegetation, and dark volcanic riverbed point to a Pacific island like Samoa, where local communities manage waterfall trails."", ""country"": ""WS"", ""latitude"": -14.0183, ""longitude"": -171.7431}
```"
