source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-19.515022676112,-64.167978781391,0.0,BO,True,,,,,,,,"Padilla, None, Chuquisaca, BO"
google/gemma-4-31b-it,no-CoT,-15.7801,-47.9292,1769.198,BR,True,,stop,6.718e-05,406,36,0,9.22,"```json
{""country"": ""BR"", ""latitude"": -15.7801, ""longitude"": -47.9292}
```"
qwen/qwen3.5-397b-a17b,no-CoT,-15.7942,-47.8822,1773.604,BR,True,,stop,0.00029145,473,31,0,5.71,"{""country"": ""BR"", ""latitude"": -15.7942, ""longitude"": -47.8822}"
x-ai/grok-4.3,no-CoT,-22.85,-43.25,2198.284,BR,True,,stop,0.0005934,592,22,0,6.9,"{""country"": ""BR"", ""latitude"": -22.85, ""longitude"": -43.25}"
qwen/qwen3.5-35b-a3b,no-CoT,35.7796,-78.6382,6334.611,US,True,,stop,9.736e-05,474,31,0,7.96,"{""country"": ""US"", ""latitude"": 35.7796, ""longitude"": -78.6382}"
mistralai/mistral-small-2603,no-CoT,36.5323,-118.2921,8430.703,US,True,,stop,0.0001143,634,32,0,3.38,"{""country"": ""US"", ""latitude"": 36.5323, ""longitude"": -118.2921}"
openai/gpt-5.5,no-CoT,1.3733,32.2903,10735.38,UG,True,,stop,0.00341,544,23,0,1.41,"{""country"":""UG"",""latitude"":1.3733,""longitude"":32.2903}"
qwen/qwen3.6-35b-a3b,no-CoT,-0.0236,37.9062,11271.049,KE,True,,stop,0.00010095,473,30,0,2.37,"{""country"": ""KE"", ""latitude"": -0.0236, ""longitude"": 37.9062}"
qwen/qwen3.6-27b,no-CoT,21.1458,72.7509,15533.08,IN,True,,stop,0.0003954,473,31,0,8.89,"{""country"": ""IN"", ""latitude"": 21.1458, ""longitude"": 72.7509}"
x-ai/grok-4.3,CoT,10.85,76.35,15680.679,IN,True,,stop,0.0014965,676,395,349,11.33,"{""reasoning"": ""Red lateritic soil + dense tropical hillside vegetation along unpaved road; no other infrastructure visible."", ""country"": ""IN"", ""latitude"": 10.85, ""longitude"": 76.35}"
