source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,41.86435609158,-93.600385064303,0.0,US,True,,,,,,,,"Huxley, Story County, Iowa, US"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,41.81404495239258,-93.63589477539062,6.321,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,41.81288528442383,-93.64093017578125,6.636,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,41.80558776855469,-93.68834686279297,9.788,,True,,plonk,0.0,0,0,0,0.0,
anthropic/claude-opus-4.8,no-CoT,42.0,-93.5,17.218,US,True,,stop,0.004055,666,29,0,2.47,"{""country"": ""US"", ""latitude"": 42.0, ""longitude"": -93.5}"
moonshotai/kimi-k2.6,CoT,42.03,-93.62,18.49,US,True,,stop,0.007023708,682,1983,1909,49.06,"{""reasoning"": ""The yellow center line, white fog line, and wooden utility poles are classic rural U.S. road infrastructure; the flat terrain with mature cornfields on both sides places this in the Midwest Corn Belt, most consistent with Iowa."", ""country"": ""US"", ""latitude"": 42.03, ""longitude"": -93.62}"
google/gemini-3.1-pro-preview,CoT,42.032,-93.581,18.71,US,True,,stop,0.00516,1272,218,140,4.11,"{
  ""reasoning"": ""Yellow dashed center lines and white edge lines indicate North America. The flat terrain, extensive cornfields, and wooden utility poles strongly suggest the US Midwest, likely Iowa or Illinois."",
  ""country"": ""US"",
  ""latitude"": 42.032,
  ""longitude"": -93.581
}"
anthropic/claude-opus-4.8,CoT,41.8,-93.3,25.896,US,True,,stop,0.006185,797,88,0,9.3,"{""reasoning"": ""Flat terrain with corn fields, two-lane rural road with yellow center line, wooden utility poles, overcast sky—classic US Midwest farmland."", ""country"": ""US"", ""latitude"": 41.8, ""longitude"": -93.3}"
google/gemini-3.5-flash,no-CoT (effort=minimal),41.5234,-93.6012,37.913,US,True,,stop,0.0021,1190,35,0,1.31,"```json
{""country"": ""US"", ""latitude"": 41.5234, ""longitude"": -93.6012}
```"
google/gemini-3.1-pro-preview,no-CoT,41.5,-93.5,41.363,US,True,,stop,0.002728,1190,29,0,8.47,"```json
{""country"": ""US"", ""latitude"": 41.5, ""longitude"": -93.5}
```"
google/gemma-4-31b-it,no-CoT,41.5,-93.5,41.363,US,True,,stop,6.478e-05,406,30,0,2.24,"```json
{""country"": ""US"", ""latitude"": 41.5, ""longitude"": -93.5}
```"
minimax/minimax-m3,CoT,41.878,-93.0977,41.65,US,True,,stop,0.00063426,843,369,284,12.44,"{""reasoning"": ""Flat terrain with mature/dried cornfields on both sides and a rural two-lane road with yellow center line markings strongly indicates the US Midwest Corn Belt. Wooden utility poles, overcast sky, and the small blue roadside sign are consistent with rural Iowa or Illinois farmland."", ""country"": ""US"", ""latitude"": 41.8780, ""longitude"": -93.0977}"
google/gemini-3.5-flash,CoT (effort=high),42.3125,-93.6214,49.861,US,True,,stop,0.0090075,1271,789,724,12.39,"{""reasoning"": ""The flat terrain with extensive cornfields, wooden utility poles, and road markings with a yellow dashed center line strongly indicate the US Midwest, likely Iowa."", ""country"": ""US"", ""latitude"": 42.3125, ""longitude"": -93.6214}"
mistralai/mistral-medium-3-5,no-CoT,42.0,-93.0,51.905,US,True,,stop,0.0011385,634,25,0,1.97,"{""country"": ""US"", ""latitude"": 42.0, ""longitude"": -93.0}"
google/gemini-3.5-flash,CoT (effort=low),42.3512,-93.6254,54.174,US,True,,stop,0.003528,1272,180,119,8.45,"{""reasoning"": ""The flat terrain, extensive cornfields, wooden utility poles, and road markings are characteristic of the rural US Midwest, likely Iowa."", ""country"": ""US"", ""latitude"": 42.3512, ""longitude"": -93.6254}"
