source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,69.42334597725807,24.75330429874722,0.0,NO,True,,,,,,,,"Lakselv, Porsanger, Finnmark Fylke, NO"
google/gemini-3.5-flash,CoT (effort=medium),69.4125,25.1234,14.517,NO,True,,stop,0.0077565,1271,650,579,6.12,"{""reasoning"": ""The subarctic birch forest, rolling hills, and road markings are highly characteristic of northern Scandinavia, specifically Finnmark in Norway, where the blue Google Street View car is frequently seen."", ""country"": ""NO"", ""latitude"": 69.4125, ""longitude"": 25.1234}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,69.34342193603516,24.2806396484375,20.53,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,69.34405517578125,24.272117614746094,20.801,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,69.31919860839844,24.061702728271484,29.465,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,CoT,69.5123,24.0156,30.423,NO,True,,stop,0.005374,1271,236,153,4.24,"{
  ""reasoning"": ""The dashed white edge lines on the road are characteristic of Norway. The birch-dominated boreal forest and the blue Google car hood strongly point to northern Norway, likely in the Finnmark region."",
  ""country"": ""NO"",
  ""latitude"": 69.5123,
  ""longitude"": 24.0156
}"
anthropic/claude-opus-4.8,no-CoT,69.7,24.5,32.297,NO,True,,stop,0.00408,666,30,0,2.78,"{""country"": ""NO"", ""latitude"": 69.7, ""longitude"": 24.5}"
anthropic/claude-opus-4.8,CoT,69.8,25.5,50.899,NO,True,,stop,0.006335,797,94,0,9.53,"{""reasoning"": ""Subarctic birch forest, low rolling tundra terrain, and yellow-edge road markings suggest far northern Scandinavia, likely Finnmark, Norway."", ""country"": ""NO"", ""latitude"": 69.8, ""longitude"": 25.5}"
google/gemini-3.5-flash,CoT (effort=high),69.9125,25.1234,56.239,NO,True,,stop,0.0124275,1271,1169,1096,10.35,"{""reasoning"": ""The narrow paved road with dashed white edge lines, subarctic mountain birch vegetation, and the blue car hood with a black bug deflector are highly characteristic of northern Norway (Finnmark)."", ""country"": ""NO"", ""latitude"": 69.9125, ""longitude"": 25.1234}"
openai/gpt-5.5,CoT,69.3457,23.1458,63.523,NO,True,,stop,0.015735,621,421,343,16.8,"{""reasoning"":""Right-side driving on a narrow Scandinavian road with white edge lines, boreal birch forest and subarctic rolling terrain point most strongly to northern Norway. The lack of centerline and remote taiga landscape fit Finnmark/Troms rural roads."",""country"":""NO"",""latitude"":69.3457,""longitude"":23.1458}"
