source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,32.448111445165,117.79437016767,0.0,CN,True,,,,,,,,"Dingcheng, None, Anhui Sheng, CN"
google/gemini-3.1-pro-preview,no-CoT,32.05,117.2,71.302,CN,True,,stop,0.004516,1190,178,147,10.14,"```json
{""country"": ""CN"", ""latitude"": 32.05, ""longitude"": 117.2}
```"
moonshotai/kimi-k2.6,no-CoT,32.5,116.5,121.558,CN,True,,stop,0.000279972,603,23,0,7.4,"{""country"": ""CN"", ""latitude"": 32.5, ""longitude"": 116.5}"
google/gemini-3.1-pro-preview,CoT,33.5,118.5,134.213,CN,True,,stop,0.005808,1272,272,179,17.17,"{
  ""reasoning"": ""The white-painted tree trunks, flat agricultural landscape, and the white van with blue markings and a blue license plate strongly indicate rural China. The bare trees and hazy sky suggest a winter scene in the central or eastern plains, such as Anhui or Jiangsu province."",
  ""country"": ""CN"",
  ""latitude"": 33.5,
  ""longitude"": 118.5
}"
google/gemini-3.5-flash,no-CoT (effort=minimal),32.455612,119.422314,152.752,CN,True,,stop,0.002145,1190,40,0,8.06,"```json
{""country"": ""CN"", ""latitude"": 32.455612, ""longitude"": 119.422314}
```"
moonshotai/kimi-k2.6,CoT,33.5,116.5,168.103,CN,True,,stop,0.008225388,682,2344,2273,214.75,"{""reasoning"": ""The flat, agricultural landscape with bare deciduous trees painted white at the base, narrow concrete rural road, and utility pole style are definitive visual cues of winter in rural central China, specifically the North China Plain."", ""country"": ""CN"", ""latitude"": 33.5, ""longitude"": 116.5}"
qwen/qwen3.5-9b,no-CoT,34.1667,117.0333,203.764,CN,True,,stop,5.22e-05,474,32,0,4.19,"{""country"": ""CN"", ""latitude"": 34.1667, ""longitude"": 117.0333}"
x-ai/grok-4.3,no-CoT,31.85,120.35,249.615,CN,True,,stop,0.0005934,592,22,0,6.9,"{""country"": ""CN"", ""latitude"": 31.85, ""longitude"": 120.35}"
minimax/minimax-m3,CoT,32.85,114.95,270.019,CN,True,,stop,0.00073506,843,453,353,19.71,"{""reasoning"": ""Narrow concrete rural road with young planted saplings on both sides is highly characteristic of China's 'village-connecting road' (村村通) program in the North China Plain; the white microvan ahead is a typical Chinese small van, and the flat tilled fields with bare deciduous trees indicate a temperate winter climate in central/eastern China."", ""country"": ""CN"", ""latitude"": 32.85, ""longitude"": 114.95}"
google/gemini-3.5-flash,CoT (effort=low),33.5231,115.1245,276.211,CN,True,,stop,0.004032,1272,236,155,8.93,"{""reasoning"": ""The narrow concrete road, flat agricultural landscape with bare deciduous trees, concrete utility poles, and the style of the microvan ahead are highly characteristic of rural areas in the North China Plain, particularly Henan or Anhui province."", ""country"": ""CN"", ""latitude"": 33.5231, ""longitude"": 115.1245}"
anthropic/claude-opus-4.8,no-CoT,33.0,114.5,314.213,CN,True,,stop,0.00408,666,30,0,2.5,"{""country"": ""CN"", ""latitude"": 33.0, ""longitude"": 114.5}"
anthropic/claude-opus-4.8,CoT,33.6,114.5,332.751,CN,True,,stop,0.006285,797,92,0,3.23,"{""reasoning"": ""Flat agricultural plain with bare winter trees, concrete rural road, and a Chinese-style microbus van under hazy gray sky typical of the North China Plain."", ""country"": ""CN"", ""latitude"": 33.6, ""longitude"": 114.5}"
qwen/qwen3.5-397b-a17b,CoT,34.7821,114.6235,391.836,CN,True,,stop,0.0051042,553,1339,1224,11.61,"{""reasoning"": ""The vehicle is driving on the right side of the road and features a yellow license plate, which is standard for larger commercial vehicles and minibuses in China. The flat, agricultural landscape with narrow concrete roads, specific utility poles, and leafless saplings is highly characteristic of the North China Plain (e.g., Henan or Shandong provinces) during the winter or early spring."", ""country"": ""CN"", ""latitude"": 34.7821, ""longitude"": 114.6235}"
google/gemini-3.5-flash,CoT (effort=medium),34.5012,114.3124,395.453,CN,True,,stop,0.0075225,1271,624,542,13.08,"{""reasoning"": ""The narrow concrete road, flat agricultural landscape with rows of bare deciduous trees, concrete utility poles, and the style of the microvan ahead are highly characteristic of rural areas in the North China Plain, particularly Henan or Shandong province."", ""country"": ""CN"", ""latitude"": 34.5012, ""longitude"": 114.3124}"
google/gemini-3.5-flash,CoT (effort=high),34.5234,114.3125,396.841,CN,True,,stop,0.0071085,1271,578,503,5.06,"{""reasoning"": ""The narrow concrete road, concrete utility poles, flat agricultural landscape with bare winter trees, and the characteristic Chinese minivan (mianbaoche) indicate rural China, likely on the North China Plain."", ""country"": ""CN"", ""latitude"": 34.5234, ""longitude"": 114.3125}"
minimax/minimax-m3,no-CoT,35.5,115.5,399.871,CN,True,,stop,0.00019176,752,23,0,1.66,"{""country"": ""CN"", ""latitude"": 35.5, ""longitude"": 115.5}"
qwen/qwen3.5-397b-a17b,no-CoT,34.7523,114.3651,408.018,CN,True,,stop,0.000383,473,32,0,0.81,"{""country"": ""CN"", ""latitude"": 34.7523, ""longitude"": 114.3651}"
openai/gpt-5.5,CoT,34.7895,114.3072,414.732,CN,True,,stop,0.011925,621,294,202,6.77,"{""reasoning"":""Right-side driving, Chinese-style rural concrete lane, whitewashed tree trunks, flat North China Plain agriculture, and the minibus plate style point strongly to rural China. The leafless poplar-lined fields suggest a winter scene in Henan/Shandong/Anhui; best estimate is central Henan near Kaifeng."",""country"":""CN"",""latitude"":34.7895,""longitude"":114.3072}"
qwen/qwen3.6-27b,no-CoT,35.1234,114.5678,421.147,CN,True,,stop,0.00029925,473,32,0,7.13,"{""country"": ""CN"", ""latitude"": 35.1234, ""longitude"": 114.5678}"
qwen/qwen3.5-35b-a3b,no-CoT,34.2678,113.6234,436.987,CN,True,,stop,0.00015825,473,32,0,0.52,"{""country"": ""CN"", ""latitude"": 34.2678, ""longitude"": 113.6234}"
