source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,46.296037516404,-113.315820574,0.0,US,True,,,,,,,,"Philipsburg, Granite County, Montana, US"
anthropic/claude-opus-4.8,no-CoT,46.8,-113.5,57.781,US,True,,stop,0.004055,666,29,0,10.18,"{""country"": ""US"", ""latitude"": 46.8, ""longitude"": -113.5}"
google/gemini-3.1-pro-preview,no-CoT,46.877186,-114.01146,83.676,US,True,,stop,0.002846,1189,39,0,2.94,"```json
{""country"": ""US"", ""latitude"": 46.877186, ""longitude"": -114.01146}
```"
anthropic/claude-opus-4.8,CoT,46.6,-112.3,84.848,US,True,,stop,0.00626,797,91,0,9.46,"{""reasoning"": ""Dry golden grasslands with forested rolling hills, right-hand driving, wooden power poles, and yellow center lines suggest the inland US West, likely Montana."", ""country"": ""US"", ""latitude"": 46.6, ""longitude"": -112.3}"
openai/gpt-5.5,CoT,46.6405,-112.1812,94.962,US,True,,stop,0.016035,621,431,350,11.51,"{""reasoning"":""Right-hand traffic with US-style double yellow centerlines and white edge lines, plus wooden utility poles and dry open montane grassland point to the rural western United States. The rolling hills, conifer patches, and semi-arid climate fit western Montana best."",""country"":""US"",""latitude"":46.6405,""longitude"":-112.1812}"
google/gemini-3.1-pro-preview,CoT,46.5,-112.0,103.42,US,True,,stop,0.005112,1272,214,141,10.88,"{
  ""reasoning"": ""Double yellow center lines and solid white edge lines indicate North America. The dry, rolling hills with scattered pines strongly suggest the American West, such as Montana or Wyoming."",
  ""country"": ""US"",
  ""latitude"": 46.5,
  ""longitude"": -112.0
}"
mistralai/mistral-medium-3-5,no-CoT,46.5,-112.0,103.42,US,True,,stop,0.001146,634,26,0,7.93,"{""country"": ""US"", ""latitude"": 46.5, ""longitude"": -112.0}"
google/gemini-3.5-flash,CoT (effort=low),46.4125,-111.8542,112.918,US,True,,stop,0.0038595,1271,217,140,4.01,"{""reasoning"": ""The double yellow center lines, white shoulder lines, wooden utility poles, and pickup truck indicate North America. The rolling, dry grassy hills with scattered conifers suggest the Intermountain West, likely Montana or Wyoming."", ""country"": ""US"", ""latitude"": 46.4125, ""longitude"": -111.8542}"
google/gemini-3.5-flash,CoT (effort=high),46.35,-111.65,128.057,US,True,,stop,0.0096465,1271,860,791,14.29,"{""reasoning"": ""The double yellow center lines, right-hand driving, and pickup truck indicate North America, while the dry rolling hills with scattered conifers are characteristic of the US Mountain West, particularly Montana."", ""country"": ""US"", ""latitude"": 46.35, ""longitude"": -111.65}"
google/gemini-3.5-flash,CoT (effort=medium),46.32,-111.52,137.962,US,True,,stop,0.0079905,1271,676,613,20.97,"{""reasoning"": ""The double yellow center lines, wooden utility poles, and pickup truck indicate North America, while the dry rolling hills with scattered conifers are characteristic of western Montana."", ""country"": ""US"", ""latitude"": 46.32, ""longitude"": -111.52}"
moonshotai/kimi-k2.6,CoT,45.8,-111.3,165.054,US,True,,stop,0.007909308,682,2244,2169,49.71,"{""reasoning"": ""Yellow double center lines, wooden utility poles with crossarms, a pickup truck, and dry rolling grasslands leading to distant mountains are hallmarks of the rural western United States; the open 'big sky' landscape strongly suggests Montana."", ""country"": ""US"", ""latitude"": 45.8, ""longitude"": -111.3}"
x-ai/grok-4.3,CoT,45.78,-110.92,193.62,US,True,,stop,0.0019815,676,589,526,11.32,"{""reasoning"": ""US-style double yellow center line + white edge lines indicate right-hand traffic; arid rolling hills, dry grassland/sagebrush, and wooden utility poles match western US high-plains terrain."", ""country"": ""US"", ""latitude"": 45.78, ""longitude"": -110.92}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,45.547428131103516,-110.23365783691406,252.504,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,45.56106948852539,-110.17208862304688,256.489,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-122b-a10b,no-CoT,44.2619,-110.8382,297.861,US,True,,stop,0.00018954,473,32,0,7.44,"{""country"": ""US"", ""latitude"": 44.2619, ""longitude"": -110.8382}"
google/gemma-4-31b-it,no-CoT,44.3,-110.5,312.64,US,True,,stop,6.924e-05,406,31,0,1.46,"```json
{""country"": ""US"", ""latitude"": 44.3, ""longitude"": -110.5}
```"
qwen/qwen3.5-9b,no-CoT,44.0582,-110.6305,325.878,US,True,,stop,5.22e-05,474,32,0,10.2,"{""country"": ""US"", ""latitude"": 44.0582, ""longitude"": -110.6305}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,44.67047882080078,-109.82821655273438,326.447,,True,,plonk,0.0,0,0,0,0.0,
x-ai/grok-4.3,no-CoT,44.46,-109.62,353.504,US,True,,stop,0.0005934,592,22,0,6.99,"{""country"": ""US"", ""latitude"": 44.46, ""longitude"": -109.62}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,44.068756103515625,-109.4684066772461,390.131,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,42.88277053833008,-109.56224822998047,481.956,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-35b-a3b,no-CoT,44.2619,-120.5538,609.53,US,True,,stop,9.836e-05,474,32,0,2.73,"{""country"": ""US"", ""latitude"": 44.2619, ""longitude"": -120.5538}"
qwen/qwen3.5-27b,no-CoT,44.4269,-121.1239,644.141,US,True,,stop,0.000142155,473,32,0,7.39,"{""country"": ""US"", ""latitude"": 44.4269, ""longitude"": -121.1239}"
google/gemini-3.5-flash,no-CoT (effort=minimal),50.1235,-120.1482,660.934,CA,True,,stop,0.0021075,1189,36,0,17.88,"```json
{""country"": ""CA"", ""latitude"": 50.1235, ""longitude"": -120.1482}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,40.3699951171875,-109.27351379394531,735.344,,True,,plonk,0.0,0,0,0,0.0,
