source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-13.878867978853,-44.451540147977,0.0,BR,True,,,,,,,,"Santa Maria da Vitoria, Sao Felix Do Coribe, Bahia, BR"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-14.358497619628906,-43.30695343017578,134.457,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-14.37598705291748,-43.06185531616211,159.722,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-14.370766639709473,-43.032470703125,162.504,,True,,plonk,0.0,0,0,0,0.0,
google/gemma-4-31b-it,no-CoT,-12.5,-45.0,164.418,BR,True,,stop,6.198e-05,410,30,0,9.12,"```json
{""country"": ""BR"", ""latitude"": -12.5, ""longitude"": -45.0}
```"
google/gemini-3.5-flash,CoT (effort=low),-12.1524,-45.0123,201.357,BR,True,,stop,0.004236,1288,256,176,2.75,"{""reasoning"": ""The road markings with a yellow dashed center line and white outer lines, combined with the reddish soil and dry Cerrado-like vegetation, strongly indicate the interior of Brazil, likely in the state of Bahia or Tocantins."", ""country"": ""BR"", ""latitude"": -12.1524, ""longitude"": -45.0123}"
google/gemini-3.5-flash,CoT (effort=medium),-12.25,-42.55,274.271,BR,True,,stop,0.0068805,1287,550,480,17.05,"{""reasoning"": ""The yellow dashed center line, white edge lines, reddish soil, and dry scrubby vegetation (caatinga/cerrado) are highly characteristic of the interior of Northeast Brazil, particularly Bahia."", ""country"": ""BR"", ""latitude"": -12.25, ""longitude"": -42.55}"
google/gemini-3.1-pro-preview,CoT,-12.5432,-41.5678,345.691,BR,True,,stop,0.00549,1287,243,157,10.6,"{
  ""reasoning"": ""The dashed yellow center line and solid white edge lines are typical of Brazilian highways. The reddish soil and scrubby savanna vegetation strongly suggest the Cerrado or Caatinga biomes in central or northeastern Brazil."",
  ""country"": ""BR"",
  ""latitude"": -12.5432,
  ""longitude"": -41.5678
}"
google/gemini-3.1-pro-preview,no-CoT,-12.5,-41.5,354.41,BR,True,,stop,0.004162,1205,146,117,9.85,"```json
{""country"": ""BR"", ""latitude"": -12.5, ""longitude"": -41.5}
```"
moonshotai/kimi-k2.6,no-CoT,-15.5,-47.5,374.163,BR,True,,stop,0.000251784,546,23,0,2.41,"{""country"": ""BR"", ""latitude"": -15.5, ""longitude"": -47.5}"
