source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-28.000813369403,-51.453475127503,0.0,BR,True,,,,,,,,"Lagoa Vermelha, Lagoa Vermelha, Rio Grande do Sul, BR"
google/gemini-3.5-flash,no-CoT (effort=minimal),-28.2612,-52.4083,98.004,BR,True,,stop,0.0021,1190,35,0,1.12,"```json
{""country"": ""BR"", ""latitude"": -28.2612, ""longitude"": -52.4083}
```"
google/gemini-3.5-flash,CoT (effort=low),-28.2625,-52.4083,98.046,BR,True,,stop,0.004041,1272,237,165,2.59,"{""reasoning"": ""The rolling green hills, red soil, road markings with a yellow center line, and agricultural silos are highly characteristic of southern Brazil, particularly the states of Paraná or Rio Grande do Sul."", ""country"": ""BR"", ""latitude"": -28.2625, ""longitude"": -52.4083}"
openai/gpt-5.5,no-CoT,-28.1797,-52.6412,118.197,BR,True,,stop,0.00347,544,25,0,1.33,"{""country"":""BR"",""latitude"":-28.1797,""longitude"":-52.6412}"
google/gemini-3.5-flash,CoT (effort=medium),-28.2625,-52.7854,133.809,BR,True,,stop,0.0059205,1271,446,377,16.42,"{""reasoning"": ""The rolling green hills, deep red soil on the road shoulders, and large grain silos are highly characteristic of the agricultural landscape of southern Brazil, particularly Rio Grande do Sul."", ""country"": ""BR"", ""latitude"": -28.2625, ""longitude"": -52.7854}"
google/gemini-3.1-pro-preview,CoT,-25.3541,-51.4628,294.303,BR,True,,stop,0.006708,1272,347,257,11.56,"{
  ""reasoning"": ""The distinctive red soil, rolling green agricultural hills, and double yellow road lines strongly indicate southern Brazil. The presence of Araucaria trees in the distance on the right further narrows the location to states like Paraná or Santa Catarina."",
  ""country"": ""BR"",
  ""latitude"": -25.3541,
  ""longitude"": -51.4628
}"
mistralai/mistral-medium-3-5,no-CoT,-29.6842,-53.8056,295.83,BR,True,,stop,0.0011835,634,31,0,7.49,"{""country"": ""BR"", ""latitude"": -29.6842, ""longitude"": -53.8056}"
anthropic/claude-opus-4.8,CoT,-25.5,-52.5,296.854,BR,True,,stop,0.006385,797,96,0,9.27,"{""reasoning"": ""Red soil and rolling green agricultural fields with grain silos, right-side driving, typical of southern Brazil's farming highways (Paraná/Rio Grande do Sul)."", ""country"": ""BR"", ""latitude"": -25.5, ""longitude"": -52.5}"
anthropic/claude-opus-4.8,no-CoT,-25.5,-52.5,296.854,BR,True,,stop,0.00408,666,30,0,2.19,"{""country"": ""BR"", ""latitude"": -25.5, ""longitude"": -52.5}"
google/gemini-3.5-flash,CoT (effort=high),-25.3012,-51.4556,300.183,BR,True,,stop,0.0073605,1271,606,537,6.73,"{""reasoning"": ""The rolling green hills with deep red soil, agricultural silos, and distant Araucaria trees are highly characteristic of the southern Brazilian highlands, particularly in the state of Paraná."", ""country"": ""BR"", ""latitude"": -25.3012, ""longitude"": -51.4556}"
