source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,51.487886986436,106.79014511074,0.0,RU,True,,,,,,,,"Gusinoozyorsk, None, Respublika Buryatiya, RU"
anthropic/claude-opus-4.8,CoT,51.5,107.0,14.59,RU,True,,stop,0.00616,797,87,0,2.96,"{""reasoning"": ""Dry steppe valley with distant low mountains and sparse shrubs, typical of southern Siberia/Buryatia region near Lake Baikal."", ""country"": ""RU"", ""latitude"": 51.5, ""longitude"": 107.0}"
google/gemini-3.1-pro-preview,CoT,51.5,106.5,20.132,RU,True,,stop,0.005772,1272,269,194,4.43,"{
  ""reasoning"": ""The dry steppe landscape, distant rolling mountains, and A-frame utility poles are characteristic of eastern Russia, particularly regions like Buryatia or Zabaykalsky Krai."",
  ""country"": ""RU"",
  ""latitude"": 51.5,
  ""longitude"": 106.5
}"
google/gemini-3.1-pro-preview,no-CoT,51.5321,107.1234,23.581,RU,True,,stop,0.004552,1190,181,145,3.73,"```json
{""country"": ""RU"", ""latitude"": 51.5321, ""longitude"": 107.1234}
```"
google/gemini-3.5-flash,CoT (effort=low),51.1835,106.2541,50.322,RU,True,,stop,0.004095,1272,243,170,9.03,"{""reasoning"": ""The vast, dry steppe landscape with rolling mountains, sandy soil, sparse shrubs, and concrete utility poles is highly characteristic of the Republic of Buryatia in Russia, near the Mongolian border."", ""country"": ""RU"", ""latitude"": 51.1835, ""longitude"": 106.2541}"
google/gemini-3.5-flash,no-CoT (effort=minimal),51.124512,106.245123,55.389,RU,True,,stop,0.0021435,1189,40,0,8.58,"```json
{""country"": ""RU"", ""latitude"": 51.124512, ""longitude"": 106.245123}
```"
google/gemini-3.5-flash,CoT (effort=high),50.9512,106.4521,64.153,RU,True,,stop,0.0091695,1271,807,732,13.92,"{""reasoning"": ""The vast steppe landscape with sandy soil, sparse shrubs, and distant rolling hills is highly characteristic of the Buryatia region in Russia, particularly along the A340 highway towards the Mongolian border."", ""country"": ""RU"", ""latitude"": 50.9512, ""longitude"": 106.4521}"
anthropic/claude-opus-4.8,no-CoT,51.8,107.6,65.781,RU,True,,stop,0.00408,666,30,0,2.31,"{""country"": ""RU"", ""latitude"": 51.8, ""longitude"": 107.6}"
google/gemini-3.5-flash,CoT (effort=medium),50.9125,106.2412,74.54,RU,True,,stop,0.0067215,1271,535,454,5.86,"{""reasoning"": ""The dry, sandy steppe landscape with sparse shrubs, distant rolling mountains, and wooden utility poles is highly characteristic of the Buryatia region in Russia, particularly along the A340 highway south of Ulan-Ude."", ""country"": ""RU"", ""latitude"": 50.9125, ""longitude"": 106.2412}"
x-ai/grok-4.3,CoT,49.3,105.1,271.165,MN,True,,stop,0.002119,676,644,577,9.79,"{""reasoning"": ""Vast open steppe with rolling hills, sparse shrubs, utility poles, and gravel road shoulder match northern Eurasian grasslands; right-side white line and lack of other signage point to Mongolia/Russia border region."", ""country"": ""MN"", ""latitude"": 49.3, ""longitude"": 105.1}"
qwen/qwen3.6-35b-a3b,CoT,48.05,107.05,382.73,MN,True,,stop,0.00481597285,553,4897,4788,25.97,"```json
{
  ""reasoning"": ""The vast, open steppe landscape with sparse scrub vegetation, distant low mountains, and concrete utility poles is highly characteristic of the Mongolian countryside. The reddish-brown soil in the foreground and the specific type of scattered trees (likely poplars or similar hardy species) further support this location."",
  ""country"": ""MN"",
  ""latitude"": 48.05,
  ""longitude"": 107.05
}
```"
moonshotai/kimi-k2.6,no-CoT,47.8864,106.9057,400.553,MN,True,,stop,0.00062229,603,25,0,1.8,"{""country"": ""MN"", ""latitude"": 47.8864, ""longitude"": 106.9057}"
x-ai/grok-4.3,no-CoT,47.85,106.95,404.678,MN,True,,stop,0.0005934,592,22,0,0.79,"{""country"": ""MN"", ""latitude"": 47.85, ""longitude"": 106.95}"
qwen/qwen3.5-9b,no-CoT,40.6253,111.2696,1255.732,CN,True,,stop,5.22e-05,474,32,0,9.19,"{""country"": ""CN"", ""latitude"": 40.6253, ""longitude"": 111.2696}"
qwen/qwen3.6-35b-a3b,no-CoT,43.5,125.5,1655.5,CN,True,,stop,0.0001364,474,26,0,8.85,"{""country"": ""CN"", ""latitude"": 43.5, ""longitude"": 125.5}"
qwen/qwen3.6-27b,no-CoT,43.8562,87.6168,1660.278,CN,True,,stop,0.0002414,474,31,0,14.73,"{""country"": ""CN"", ""latitude"": 43.8562, ""longitude"": 87.6168}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,43.37950134277344,76.80274963378906,2407.989,,True,,plonk,0.0,0,0,0,0.0,
google/gemma-4-31b-it,no-CoT,43.2222,76.8889,2411.567,KZ,True,,stop,7.124e-05,406,36,0,8.39,"```json
{""country"": ""KZ"", ""latitude"": 43.2222, ""longitude"": 76.8889}
```"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,43.364498138427734,76.75582122802734,2412.085,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.6-27b,CoT,43.26,76.56,2431.692,KZ,True,,stop,0.0110571,553,5460,1,227.9,"{""reasoning"": ""The landscape features a semi-arid steppe with reddish-brown soil and sparse shrubbery (likely Salsola or Tamarix), characteristic of the Almaty Region in Kazakhstan. The presence of Soviet-style concrete power poles, a paved road with a gravel shoulder, and distant mountains (foothills of the Tian Shan) confirms the location."", ""country"": ""KZ"", ""latitude"": 43.26, ""longitude"": 76.56}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,43.78227996826172,74.83891296386719,2518.782,,True,,plonk,0.0,0,0,0,0.0,
moonshotai/kimi-k2.6,CoT,48.5,71.5,2519.468,KZ,True,,stop,0.018324855,681,4968,5329,51.42,"{""reasoning"": ""The semi-arid steppe landscape with red-brown soils, sparse scrub vegetation, distant hazy mountain range, and Soviet-era concrete utility poles along a paved road with a wide unpaved gravel shoulder is characteristic of the Kazakh steppe."", ""country"": ""KZ"", ""latitude"": 48.5, ""longitude"": 71.5}"
xiaomi/mimo-v2.5,CoT,42.867,75.535,2525.337,KG,True,,stop,0.0004159176,787,1186,1094,14.17,"{""reasoning"": ""The landscape features semi-arid steppe vegetation with low shrubs and rolling, brownish hills under an overcast sky, characteristic of the Central Asian highlands. The road infrastructure and general terrain strongly resemble the Chuy Valley or Issyk-Kul region in Kyrgyzstan."", ""country"": ""KG"", ""latitude"": 42.867, ""longitude"": 75.535}"
