source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,35.502884403422,128.39621983995,0.0,KR,True,,,,,,,,"Changnyeong, None, Gyeongsangnam-do, KR"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,35.94894027709961,128.72337341308594,57.725,,True,,plonk,0.0,0,0,0,0.0,
minimax/minimax-m3,no-CoT,35.1,127.8,70.245,KR,True,,stop,0.00040482,767,194,225,4.7,"{""country"": ""KR"", ""latitude"": 35.1, ""longitude"": 127.8}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,36.063907623291016,128.80648803710938,72.534,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,36.102481842041016,128.78395080566406,75.285,,True,,plonk,0.0,0,0,0,0.0,
google/gemma-4-31b-it,no-CoT,36.5,128.2,112.27,KR,True,,stop,6.518e-05,406,31,0,2.65,"```json
{""country"": ""KR"", ""latitude"": 36.5, ""longitude"": 128.2}
```"
qwen/qwen3.5-9b,no-CoT,36.6428,127.0142,177.462,KR,True,,stop,5.22e-05,474,32,0,4.47,"{""country"": ""KR"", ""latitude"": 36.6428, ""longitude"": 127.0142}"
anthropic/claude-opus-4.8,no-CoT,37.45,128.6,217.274,KR,True,,stop,0.00413,666,32,0,2.05,"{""country"": ""KR"", ""latitude"": 37.4500, ""longitude"": 128.6000}"
openai/gpt-5.5,no-CoT,37.4735,128.2578,219.472,KR,True,,stop,0.00341,544,23,0,1.22,"{""country"":""KR"",""latitude"":37.4735,""longitude"":128.2578}"
anthropic/claude-opus-4.8,CoT,37.5,128.4,222.069,KR,True,,stop,0.006335,797,94,0,3.14,"{""reasoning"": ""Mountainous forested terrain with yellow center line, red-painted shoulder edge, and concrete utility poles with black-yellow guard markers typical of rural South Korea."", ""country"": ""KR"", ""latitude"": 37.5, ""longitude"": 128.4}"
google/gemini-3.1-pro-preview,no-CoT,37.5,128.5,222.263,KR,True,,stop,0.004432,1190,171,141,3.06,"```json
{""country"": ""KR"", ""latitude"": 37.5, ""longitude"": 128.5}
```"
qwen/qwen3.5-35b-a3b,no-CoT,37.2345,127.1234,223.739,KR,True,,stop,0.00010295,473,32,0,3.34,"{""country"": ""KR"", ""latitude"": 37.2345, ""longitude"": 127.1234}"
google/gemini-3.1-pro-preview,CoT,37.55,128.55,228.043,KR,True,,stop,0.00564,1272,258,172,11.07,"{
  ""reasoning"": ""The yellow and black striped hazard markings on the utility poles and the red painted section on the road edge are distinct features of South Korean road infrastructure. The mountainous terrain and lush vegetation are consistent with the country's interior."",
  ""country"": ""KR"",
  ""latitude"": 37.55,
  ""longitude"": 128.55
}"
qwen/qwen3.5-397b-a17b,CoT,37.3821,127.2945,231.027,KR,True,,stop,0.0089454,553,2406,2320,20.89,"{
""reasoning"": ""The red painted road shoulder indicates a no-parking zone, a common marking in South Korea, while the concrete utility poles with black and yellow safety stripes and specific transformer mounting are characteristic of Korean infrastructure."",
""country"": ""KR"",
""latitude"": 37.3821,
""longitude"": 127.2945
}"
google/gemini-3.5-flash,CoT (effort=low),37.7512,128.4215,250.011,KR,True,,stop,0.0038235,1271,213,140,4.13,"{""reasoning"": ""The concrete utility poles with yellow-and-black striped bases, the specific transformer design, the yellow center line, and the lush, mountainous vegetation are highly characteristic of rural South Korea."", ""country"": ""KR"", ""latitude"": 37.7512, ""longitude"": 128.4215}"
google/gemini-3.5-flash,no-CoT (effort=minimal),37.7835,128.3842,253.595,KR,True,,stop,0.0021075,1189,36,0,28.76,"```json
{""country"": ""KR"", ""latitude"": 37.7835, ""longitude"": 128.3842}
```"
google/gemini-3.5-flash,CoT (effort=medium),37.8125,128.2344,257.223,KR,True,,stop,0.0060465,1271,460,379,11.72,"{""reasoning"": ""The concrete utility poles with yellow-and-black warning bands, the solid yellow center line on the right-hand drive road, the red-painted road shoulder, and the lush mountainous vegetation are highly characteristic of South Korea."", ""country"": ""KR"", ""latitude"": 37.8125, ""longitude"": 128.2344}"
google/gemini-3.5-flash,CoT (effort=high),37.825,128.152,259.124,KR,True,,stop,0.009747,1272,871,798,6.27,"{""reasoning"": ""The concrete utility poles with yellow-and-black striped warning bands, the solid yellow center line with right-hand traffic, and the lush, mountainous East Asian vegetation are characteristic of South Korea."", ""country"": ""KR"", ""latitude"": 37.825, ""longitude"": 128.152}"
