source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,52.242687712192,21.261324323272,0.0,PL,True,,,,,,,,"Sulejowek, Powiat minski, Masovian Voivodeship, PL"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,52.23598098754883,21.24940299987793,1.102,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,52.23920822143555,21.234407424926758,1.873,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,CoT,52.2176,21.1549,7.766,PL,True,,stop,0.019885,755,537,439,13.27,"{""reasoning"":""Polish-language roadside advertising (e.g. pomóc/pomoc drogowa style signs), right-hand traffic, European lane markings, and red-white roadside posts point strongly to Poland. The flat sandy roadside, pine forest, and suburban apartment blocks fit the Warsaw/Otwock forested suburbs, especially Wawer/Anin style arterials."",""country"":""PL"",""latitude"":52.2176,""longitude"":21.1549}"
google/gemini-3.5-flash,CoT (effort=low),52.1125,21.2638,14.477,PL,True,,stop,0.0046515,1307,299,225,4.16,"{""reasoning"": ""The yellow sign on the left contains the Polish word 'POKOJE' (rooms), and the pine forest vegetation, sandy soil, road markings, and apartment architecture are highly characteristic of Poland."", ""country"": ""PL"", ""latitude"": 52.1125, ""longitude"": 21.2638}"
google/gemini-3.1-pro-preview,CoT,52.105,21.261,15.31,PL,True,,stop,0.006262,1307,304,221,11.28,"{
  ""reasoning"": ""The yellow sign on the left reads 'POKOJE', which is Polish for 'rooms', indicating a location in Poland. The pine trees and residential architecture are typical of Polish suburbs or tourist towns."",
  ""country"": ""PL"",
  ""latitude"": 52.105,
  ""longitude"": 21.261
}"
google/gemma-4-26b-a4b-it,no-CoT,52.22967,21.01222,17.025,PL,True,,stop,5.548e-05,404,33,0,23.07,"{""country"": ""PL"", ""latitude"": 52.22967, ""longitude"": 21.01222}"
google/gemini-3.1-pro-preview,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.00287,1225,35,0,9.35,"```json
{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}
```"
google/gemma-4-31b-it,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,6.692e-05,404,36,0,5.15,"```json
{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}
```"
mistralai/mistral-medium-3-5,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.0014115,786,31,0,1.33,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
qwen/qwen3.5-27b,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.000162435,585,31,0,1.12,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
qwen/qwen3.5-35b-a3b,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.00011304,586,31,0,1.67,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
qwen/qwen3.5-397b-a17b,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.0003882,585,31,0,2.46,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
qwen/qwen3.6-27b,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.0002279,585,31,0,5.49,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
qwen/qwen3.6-35b-a3b,no-CoT,52.2297,21.0122,17.026,PL,True,,stop,0.000185,585,31,0,1.01,"{""country"": ""PL"", ""latitude"": 52.2297, ""longitude"": 21.0122}"
x-ai/grok-4.3,no-CoT,52.229,21.0067,17.406,PL,True,,stop,0.0007359,704,23,0,0.8,"{""country"": ""PL"", ""latitude"": 52.229, ""longitude"": 21.0067}"
openai/gpt-5.5,no-CoT,52.1716,21.0288,17.707,PL,True,,stop,0.00408,678,23,0,2.33,"{""country"":""PL"",""latitude"":52.1716,""longitude"":21.0288}"
moonshotai/kimi-k2.6,CoT,52.15,21.05,17.711,PL,True,,stop,0.009497916,834,2692,2625,147.49,"{""reasoning"": ""Black-and-white striped roadside bollards and Polish-format road markings, combined with post-communist apartment architecture and temperate pine-deciduous forest, are characteristic of suburban Poland near Warsaw."", ""country"": ""PL"", ""latitude"": 52.15, ""longitude"": 21.05}"
