source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,44.472740611354,-121.98826930961,0.0,US,True,,,,,,,,"Sisters, Deschutes County, Oregon, US"
openai/gpt-5.5,no-CoT,44.4022,-122.0877,11.129,US,True,,stop,0.00411,678,24,0,2.51,"{""country"":""US"",""latitude"":44.4022,""longitude"":-122.0877}"
google/gemini-3.1-pro-preview,no-CoT,43.815,-122.15,74.267,US,True,,stop,0.002848,1226,33,0,3.15,"```json
{""country"": ""US"", ""latitude"": 43.815, ""longitude"": -122.15}
```"
qwen/qwen3.5-397b-a17b,no-CoT,45.3728,-121.6956,102.7,US,True,,stop,0.0004662,585,32,0,2.03,"{""country"": ""US"", ""latitude"": 45.3728, ""longitude"": -121.6956}"
qwen/qwen3.5-9b,no-CoT,45.5231,-121.8153,117.584,US,True,,stop,6.34e-05,586,32,0,2.18,"{""country"": ""US"", ""latitude"": 45.5231, ""longitude"": -121.8153}"
mistralai/mistral-medium-3-5,no-CoT,45.5152,-122.6784,127.989,US,True,,stop,0.001419,786,32,0,1.6,"{""country"": ""US"", ""latitude"": 45.5152, ""longitude"": -122.6784}"
moonshotai/kimi-k2.6,no-CoT,43.2,-122.0,141.525,US,True,,stop,0.0121523,754,2859,3085,43.05," {""country"": ""US"", ""latitude"": 43.2, ""longitude"": -122.0}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,43.08855056762695,-122.02580261230469,153.944,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,no-CoT (effort=minimal),43.0125,-122.1153,162.692,US,True,,stop,0.002163,1226,36,0,7.68,"```json
{""country"": ""US"", ""latitude"": 43.0125, ""longitude"": -122.1153}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,42.95242691040039,-122.42031860351562,172.58,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,42.79412078857422,-122.35830688476562,189.014,,True,,plonk,0.0,0,0,0,0.0,
