source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-16.688740244894536,35.570668950150235,0.0,MW,True,,,,,,,,"Nsanje, Nsanje District, Southern Region, MW"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-16.715036392211914,36.7335090637207,123.881,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-16.668317794799805,36.827842712402344,133.929,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-16.65691566467285,36.86038589477539,137.426,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.6-35b-a3b,no-CoT,-17.82,31.05,496.24,ZW,True,,stop,0.00272428585,583,2725,2696,11.76,"{""country"": ""ZW"", ""latitude"": -17.82, ""longitude"": 31.05}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,-16.412199020385742,30.337390899658203,558.635,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,-15.046073913574219,30.625972747802734,559.496,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,-13.204689979553223,30.568174362182617,662.418,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-27b,no-CoT,-6.1659,35.7516,1170.252,TZ,True,,stop,0.0002325,586,43,0,3.06,"```json
{
  ""country"": ""TZ"",
  ""latitude"": -6.1659,
  ""longitude"": 35.7516
}
```"
qwen/qwen3.5-122b-a10b,no-CoT,-6.1628,35.7516,1170.597,TZ,True,,stop,0.0002145,585,30,0,0.96,"{""country"": ""TZ"", ""latitude"": -6.1628, ""longitude"": 35.7516}"
qwen/qwen3.5-397b-a17b,no-CoT,-6.1234,35.789,1175.052,TZ,True,,stop,0.00033885,585,30,0,11.7,"{""country"": ""TZ"", ""latitude"": -6.1234, ""longitude"": 35.7890}"
qwen/qwen3.5-35b-a3b,no-CoT,-25.7461,28.2293,1261.571,ZA,True,,stop,0.000185,585,31,0,7.67,"{""country"": ""ZA"", ""latitude"": -25.7461, ""longitude"": 28.2293}"
x-ai/grok-4.3,CoT,-2.33,34.83,1598.672,TZ,True,,stop,0.001759,788,444,365,4.51,"{""reasoning"": ""Red dirt track through lush savanna bushveld with acacia-like trees and recent-rain puddles, viewed from a high-clearance vehicle windshield, is diagnostic of East African game reserves. Cloudy equatorial sky and vegetation match the Serengeti/Mara region."", ""country"": ""TZ"", ""latitude"": -2.33, ""longitude"": 34.83}"
x-ai/grok-4.3,no-CoT,-1.35,36.85,1711.33,KE,True,,stop,0.0007334,704,22,0,1.85,"{""country"": ""KE"", ""latitude"": -1.35, ""longitude"": 36.85}"
xiaomi/mimo-v2.5,CoT,-1.2921,36.8219,1717.499,KE,True,,stop,0.0002330776,899,477,408,7.54,"{""reasoning"": ""The reddish laterite soil and mix of tropical vegetation are characteristic of East African rural landscapes, while the left-hand drive context aligns with regional driving norms."", ""country"": ""KE"", ""latitude"": -1.2921, ""longitude"": 36.8219}"
google/gemma-4-31b-it,no-CoT,-1.286389,36.817222,1718.091,KE,True,,stop,6.468e-05,404,39,0,5.02,"```json
{""country"": ""KE"", ""latitude"": -1.286389, ""longitude"": 36.817222}
```"
anthropic/claude-opus-4.8,no-CoT,1.5,32.5,2050.371,UG,True,,stop,0.00484,818,30,0,3.43,"{""country"": ""UG"", ""latitude"": 1.5, ""longitude"": 32.5}"
openai/gpt-5.5,no-CoT,2.0923,31.6118,2133.094,UG,True,,stop,0.01962,678,541,516,28.15,"{""country"":""UG"",""latitude"":2.0923,""longitude"":31.6118}"
openai/gpt-5.5,CoT,2.2556,31.7812,2147.203,UG,True,,stop,0.014785,755,367,286,29.72,"{""reasoning"":""The unpaved muddy track, dense elephant grass, acacia-like scrub, and rainy tropical savanna landscape are characteristic of East African safari areas. The view from a safari vehicle on such bush roads most closely fits Uganda, especially Murchison Falls National Park."",""country"":""UG"",""latitude"":2.2556,""longitude"":31.7812}"
google/gemini-3.5-flash,CoT (effort=medium),2.765,32.302,2192.738,UG,True,,stop,0.0140385,1307,1342,1273,24.66,"```json
{""reasoning"": ""The lush green vegetation, tall grasses, and reddish-brown dirt road under an overcast sky are highly characteristic of the tropical savanna landscape in Uganda during the wet season."", ""country"": ""UG"", ""latitude"": 2.765, ""longitude"": 32.302}
```"
anthropic/claude-opus-4.8,CoT,2.77,32.3,2193.323,UG,True,,stop,0.007395,949,106,0,9.89,"{""reasoning"": ""Red lateritic dirt track, lush green savanna vegetation, and overcast rainy-season sky typical of sub-Saharan Africa; openness suggests rural northern Uganda/South Sudan region."", ""country"": ""UG"", ""latitude"": 2.77, ""longitude"": 32.3}"
google/gemini-3.1-pro-preview,no-CoT,9.082,8.6753,4118.503,NG,True,,stop,0.002836,1226,32,0,9.22,"```json
{""country"": ""NG"", ""latitude"": 9.082, ""longitude"": 8.6753}
```"
google/gemini-3.5-flash,CoT (effort=high),7.8532,6.7421,4183.354,NG,True,,stop,0.0110055,1307,1005,932,8.5,"{""reasoning"": ""The reddish-sandy dirt road, lush green tropical vegetation including maize, and overcast sky are characteristic of West Africa, particularly Nigeria during the rainy season, captured from a white Google Street View vehicle."", ""country"": ""NG"", ""latitude"": 7.8532, ""longitude"": 6.7421}"
xiaomi/mimo-v2.5,no-CoT,9.082,7.491,4213.021,NG,True,,stop,9.60176e-05,820,27,0,1.02,"{""country"": ""NG"", ""latitude"": 9.082, ""longitude"": 7.491}"
google/gemini-3.1-pro-preview,CoT,9.05,7.45,4213.914,NG,True,,stop,0.006214,1307,300,215,28.74,"{
  ""reasoning"": ""The reddish-brown dirt road, lush green tall grass, and scattered trees are characteristic of West African savanna or forest-savanna transition zones during the wet season. The overall landscape and road condition strongly suggest a location in Nigeria."",
  ""country"": ""NG"",
  ""latitude"": 9.05,
  ""longitude"": 7.45
}"
google/gemini-3.5-flash,CoT (effort=low),9.082,7.245,4232.891,NG,True,,stop,0.0041025,1307,238,179,9.93,"{""reasoning"": ""The lush green savanna vegetation, reddish-brown dirt road, and overcast sky are highly characteristic of the Nigerian Middle Belt during the rainy season."", ""country"": ""NG"", ""latitude"": 9.082, ""longitude"": 7.245}"
qwen/qwen3.5-9b,no-CoT,6.5244,3.3792,4380.952,NG,True,,stop,0.0001067,585,29,0,3.51,"{""country"": ""NG"", ""latitude"": 6.5244, ""longitude"": 3.3792}"
qwen/qwen3.6-27b,no-CoT,7.3775,3.947,4388.267,NG,True,,stop,0.0002239,585,29,0,9.4,"{""country"": ""NG"", ""latitude"": 7.3775, ""longitude"": 3.9470}"
mistralai/mistral-medium-3-5,no-CoT,5.556,-0.1969,4645.204,GH,True,,stop,0.0013965,786,29,0,0.98,"{""country"": ""GH"", ""latitude"": 5.5560, ""longitude"": -0.1969}"
minimax/minimax-m3,CoT,8.75,-0.45,4867.81,GH,True,,stop,0.00089706,995,550,475,16.67,"{""reasoning"": ""The vivid red lateritic soil road, tropical Guinea savanna vegetation with scattered broadleaf trees, maize cultivation, and heavy monsoon cloud cover are highly characteristic of West Africa during the rainy season, most likely northern Ghana or Togo."", ""country"": ""GH"", ""latitude"": 8.75, ""longitude"": -0.45}"
moonshotai/kimi-k2.6,CoT,9.4,-0.8,4941.154,GH,True,,stop,0.01416862,834,3382,3911,81.32,"{""reasoning"": ""The bright red laterite dirt road and tall Guinea savanna grasses with scattered trees are distinctive of the West African tropical belt during the rainy season."", ""country"": ""GH"", ""latitude"": 9.4000, ""longitude"": -0.8000}"
google/gemini-3.5-flash,no-CoT (effort=minimal),9.4075,-0.8398,4945.184,GH,True,,stop,0.0021345,1225,33,0,7.94,"```json
{""country"": ""GH"", ""latitude"": 9.4075, ""longitude"": -0.8398}
```"
google/gemma-4-26b-a4b-it,CoT,,,,,False,,,,,,,6.44,
mistralai/mistral-medium-3-5,CoT,,,,,False,,,,,,,6.74,
mistralai/mistral-small-2603,CoT,,,,,False,,,,,,,12.74,
