source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,41.24337817902181,81.16535383936738,0.0,CN,True,,,,,,,,"Qarqi, None, Xinjiang Uygur Zizhiqu, CN"
google/gemma-4-26b-a4b-it,no-CoT,0.0,0.0,9270.164,,True,True,,,,,,13.07,
mistralai/mistral-medium-3-5,no-CoT,42.3601,-71.0589,10309.581,US,True,,stop,0.0014115,786,31,0,1.91,"{""country"": ""US"", ""latitude"": 42.3601, ""longitude"": -71.0589}"
qwen/qwen3.5-27b,no-CoT,42.3601,-71.0589,10309.581,US,True,,stop,0.00026676,586,44,0,1.64,"```json
{
  ""country"": ""US"",
  ""latitude"": 42.3601,
  ""longitude"": -71.0589
}
```"
qwen/qwen3.5-35b-a3b,no-CoT,42.3601,-71.0589,10309.581,US,True,,stop,0.00011875,585,31,0,3.49,"{""country"": ""US"", ""latitude"": 42.3601, ""longitude"": -71.0589}"
qwen/qwen3.5-9b,no-CoT,42.3601,-71.0589,10309.581,US,True,,stop,6.325e-05,586,31,0,2.08,"{""country"": ""US"", ""latitude"": 42.3601, ""longitude"": -71.0589}"
xiaomi/mimo-v2.5,no-CoT,42.3601,-71.0589,10309.581,US,True,,stop,9.71376e-05,820,31,0,1.0,"{""country"": ""US"", ""latitude"": 42.3601, ""longitude"": -71.0589}"
openai/gpt-5.5,no-CoT,42.3545,-71.5432,10324.013,US,True,,stop,0.00411,678,24,0,1.16,"{""country"":""US"",""latitude"":42.3545,""longitude"":-71.5432}"
anthropic/claude-opus-4.8,no-CoT,42.9,-76.0,10382.832,US,True,,stop,0.004815,818,29,0,9.75,"{""country"": ""US"", ""latitude"": 42.9, ""longitude"": -76.0}"
x-ai/grok-4.3,no-CoT,41.85,-72.65,10407.73,US,True,,stop,0.0007334,704,22,0,6.81,"{""country"": ""US"", ""latitude"": 41.85, ""longitude"": -72.65}"
xiaomi/mimo-v2.5,CoT,42.5,-76.0,10425.366,US,True,,stop,0.0004201176,899,1145,1082,65.82,"{""reasoning"": ""The 'SPEED LIMIT 70' sign is characteristic of US highways, and the autumn foliage with deciduous trees points to the northeastern United States."", ""country"": ""US"", ""latitude"": 42.5, ""longitude"": -76.0}"
qwen/qwen3.6-27b,no-CoT,41.5834,-73.9712,10471.377,US,True,,stop,0.0002279,585,31,0,9.64,"{""country"": ""US"", ""latitude"": 41.5834, ""longitude"": -73.9712}"
anthropic/claude-opus-4.8,CoT,41.2,-74.3,10520.48,US,True,,stop,0.00697,949,89,0,10.09,"{""reasoning"": ""US-style 'SPEED LIMIT 70' sign, right-hand traffic, fall foliage and deciduous forest suggest northeastern US interstate."", ""country"": ""US"", ""latitude"": 41.2, ""longitude"": -74.3}"
google/gemini-3.5-flash,no-CoT (effort=minimal),42.8152,-84.5125,10558.487,US,True,,stop,0.002154,1226,35,0,7.37,"```json
{""country"": ""US"", ""latitude"": 42.8152, ""longitude"": -84.5125}
```"
qwen/qwen3.6-35b-a3b,no-CoT,40.7589,-73.9851,10558.696,US,True,,stop,0.000185,585,31,0,7.81,"{""country"": ""US"", ""latitude"": 40.7589, ""longitude"": -73.9851}"
qwen/qwen3.5-397b-a17b,no-CoT,40.7589,-74.0256,10559.777,US,True,,stop,0.0004466,585,31,0,2.38,"{""country"": ""US"", ""latitude"": 40.7589, ""longitude"": -74.0256}"
google/gemma-4-31b-it,no-CoT,40.7128,-74.006,10564.116,US,True,,stop,6.692e-05,404,36,0,3.17,"```json
{""country"": ""US"", ""latitude"": 40.7128, ""longitude"": -74.0060}
```"
google/gemini-3.1-pro-preview,CoT,42.7325,-84.5555,10568.176,US,True,,stop,0.005784,1308,264,181,307.18,"{
  ""reasoning"": ""The standard US 'SPEED LIMIT 70' sign, yellow left edge line, and flat terrain with autumn deciduous trees strongly suggest a northern or midwestern US state like Michigan or Ohio."",
  ""country"": ""US"",
  ""latitude"": 42.7325,
  ""longitude"": -84.5555
}"
