source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,45.140651965686,-87.755184549091,0.0,US,True,,,,,,,,"Peshtigo, Marinette County, Wisconsin, US"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,45.29838562011719,-88.04698181152344,28.809,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,45.29728317260742,-88.04917907714844,28.872,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,45.27678680419922,-88.10079193115234,31.019,,True,,plonk,0.0,0,0,0,0.0,
mistralai/mistral-medium-3-5,no-CoT,44.5,-88.0,73.808,US,True,,stop,0.0011385,634,25,0,0.97,"{""country"": ""US"", ""latitude"": 44.5, ""longitude"": -88.0}"
openai/gpt-5.5,CoT,45.9456,-89.2634,147.669,US,True,,stop,0.016575,621,449,358,17.17,"{""reasoning"":""The unmarked narrow asphalt road through mixed birch, pine, and leafless deciduous forest with grassy shoulders looks like a rural/park road in the northern Great Lakes rather than urban Europe. Vegetation, flat terrain, and autumn conditions best fit northern Wisconsin/Upper Michigan, so I estimate northern Wisconsin."",""country"":""US"",""latitude"":45.9456,""longitude"":-89.2634}"
anthropic/claude-opus-4.8,no-CoT,45.8,-89.5,154.55,US,True,,stop,0.004055,666,29,0,8.56,"{""country"": ""US"", ""latitude"": 45.8, ""longitude"": -89.5}"
google/gemini-3.5-flash,CoT (effort=high),45.9802,-89.5158,165.835,US,True,,stop,0.0087825,1271,764,691,7.58,"{""reasoning"": ""The mix of white birch and pine trees, along with the narrow, freshly paved rural road without markings, is highly characteristic of the Upper Midwest region of the United States, particularly northern Wisconsin."", ""country"": ""US"", ""latitude"": 45.9802, ""longitude"": -89.5158}"
google/gemini-3.5-flash,CoT (effort=medium),45.8125,-89.7134,169.972,US,True,,stop,0.0052365,1271,370,299,4.88,"{""reasoning"": ""The mix of paper birch and white pine trees in late autumn, along with the narrow paved road, is highly characteristic of the Upper Midwest of the United States, particularly northern Wisconsin."", ""country"": ""US"", ""latitude"": 45.8125, ""longitude"": -89.7134}"
google/gemini-3.1-pro-preview,no-CoT,45.0,-90.0,176.972,US,True,,stop,0.002726,1189,29,0,8.84,"```json
{""country"": ""US"", ""latitude"": 45.0, ""longitude"": -90.0}
```"
google/gemini-3.5-flash,CoT (effort=low),45.9235,-90.1245,204.041,US,True,,stop,0.003501,1272,177,106,9.14,"{""reasoning"": ""The mix of birch and coniferous trees, along with the narrow paved road lacking markings, is highly characteristic of the Upper Midwest region of the United States, particularly northern Wisconsin or Minnesota."", ""country"": ""US"", ""latitude"": 45.9235, ""longitude"": -90.1245}"
openai/gpt-5.5,no-CoT,45.3127,-84.7289,237.76,US,True,,stop,0.00344,544,24,0,1.32,"{""country"":""US"",""latitude"":45.3127,""longitude"":-84.7289}"
anthropic/claude-opus-4.8,CoT,46.5,-91.0,293.348,US,True,,stop,0.006335,797,94,0,9.36,"{""reasoning"": ""Mixed northern hardwood-conifer forest with bare birches and late-autumn coloring, narrow paved rural road suggests northern US/Canada boreal transition zone."", ""country"": ""US"", ""latitude"": 46.5, ""longitude"": -91.0}"
qwen/qwen3.5-9b,no-CoT,44.9778,-93.0642,417.316,US,True,,stop,5.205e-05,474,31,0,3.56,"{""country"": ""US"", ""latitude"": 44.9778, ""longitude"": -93.0642}"
qwen/qwen3.5-35b-a3b,no-CoT,44.9778,-93.265,433.065,US,True,,stop,0.00015575,473,30,0,1.62,"{""country"": ""US"", ""latitude"": 44.9778, ""longitude"": -93.265}"
xiaomi/mimo-v2.5,no-CoT,42.5,-83.5,450.177,US,True,,stop,7.97776e-05,708,25,0,1.23,"{""country"": ""US"", ""latitude"": 42.5, ""longitude"": -83.5}"
