source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-4.4147178386639,-79.161833045656,0.0,EC,True,,,,,,,,"Cariamanga, None, Loja, EC"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-2.642775535583496,-78.99547576904297,197.894,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-2.6354727745056152,-78.99015045166016,198.758,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-1.8526095151901245,-78.89100646972656,286.476,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,4.7812,-75.6901,1092.836,CO,True,,stop,0.00344,544,24,0,9.63,"{""country"":""CO"",""latitude"":4.7812,""longitude"":-75.6901}"
moonshotai/kimi-k2.6,CoT,5.07,-75.49,1130.754,CO,True,,stop,0.019530108,682,5643,5577,244.65,"{""reasoning"": ""The left-side mirror and double yellow centerline indicate right-hand traffic with American road markings; dense, moist mountain forest with tall conifers matches Colombia's northern Andes cordillera."", ""country"": ""CO"", ""latitude"": 5.07, ""longitude"": -75.49}"
google/gemma-4-31b-it,no-CoT,4.6097,-74.0817,1151.254,CO,True,,stop,6.678e-05,406,35,0,9.21,"```json
{""country"": ""CO"", ""latitude"": 4.6097, ""longitude"": -74.0817}
```"
google/gemini-3.5-flash,no-CoT (effort=minimal),4.7111,-74.0721,1161.606,CO,True,,stop,0.002091,1190,34,0,1.47,"```json
{""country"": ""CO"", ""latitude"": 4.7111, ""longitude"": -74.0721}
```"
google/gemini-3.1-pro-preview,CoT,4.65,-73.95,1162.375,CO,True,,stop,0.007726,1271,432,351,6.38,"{
  ""reasoning"": ""The double yellow center lines, black and white painted curbs, and lush mountainous vegetation strongly point to Colombia. The visible part of the vehicle on the left is also consistent with Street View coverage in this region."",
  ""country"": ""CO"",
  ""latitude"": 4.65,
  ""longitude"": -73.95
}"
google/gemini-3.5-flash,CoT (effort=high),4.7512,-73.9524,1172.008,CO,True,,stop,0.0095115,1271,845,772,13.75,"```json
{""reasoning"": ""The double yellow center lines, high-altitude Andean vegetation including pine trees, and concrete curbs are highly characteristic of the mountainous regions of Colombia, particularly Cundinamarca."", ""country"": ""CO"", ""latitude"": 4.7512, ""longitude"": -73.9524}
```"
