source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,63.68979348244,29.319848136973,0.0,FI,True,,,,,,,,"Nurmes, Pielisen Karjala, North Karelia, FI"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,63.497314453125,28.930179595947266,28.799,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,63.85371398925781,28.853097915649414,29.297,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,63.87476348876953,28.870378494262695,30.175,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,63.19547653198242,30.893449783325195,95.606,,True,,plonk,0.0,0,0,0,0.0,
minimax/minimax-m3,CoT,64.5,28.5,98.5,FI,True,,stop,0.00071946,995,402,322,15.06,"{""reasoning"": ""Dense birch-spruce boreal forest with white dashed road markings and gravel shoulders is highly characteristic of Finnish highways; the flat terrain, summer-green vegetation, and clear high-latitude sky support a location in central/eastern Finland's taiga zone."", ""country"": ""FI"", ""latitude"": 64.5, ""longitude"": 28.5}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,63.11732482910156,31.01006507873535,105.503,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,no-CoT (effort=minimal),62.8924,27.6782,120.795,FI,True,,stop,0.002154,1226,35,0,1.23,"```json
{""country"": ""FI"", ""latitude"": 62.8924, ""longitude"": 27.6782}
```"
qwen/qwen3.6-27b,no-CoT,63.5678,26.7234,128.948,FI,True,,stop,0.00028672,586,31,0,1.99,"{""country"": ""FI"", ""latitude"": 63.5678, ""longitude"": 26.7234}"
moonshotai/kimi-k2.6,CoT,63.0,27.0,138.822,FI,True,,stop,0.007694676,834,2166,2108,52.87,"{""reasoning"": ""Dense boreal forest mixing spruce with abundant white-barked birch, flat terrain, and a simply-marked rural asphalt road is characteristic of interior Finland."", ""country"": ""FI"", ""latitude"": 63.0, ""longitude"": 27.0}"
openai/gpt-5.5,no-CoT,63.3578,26.2054,158.729,FI,True,,stop,0.00408,678,23,0,7.61,"{""country"":""FI"",""latitude"":63.3578,""longitude"":26.2054}"
qwen/qwen3.6-35b-a3b,no-CoT,64.2135,26.1892,163.561,FI,True,,stop,0.00011875,585,31,0,3.34,"{""country"": ""FI"", ""latitude"": 64.2135, ""longitude"": 26.1892}"
anthropic/claude-opus-4.8,no-CoT,64.5,26.5,163.933,FI,True,,stop,0.00484,818,30,0,8.8,"{""country"": ""FI"", ""latitude"": 64.5, ""longitude"": 26.5}"
qwen/qwen3.5-397b-a17b,no-CoT,64.5,26.5,163.933,FI,True,,stop,0.00032385,585,25,0,12.03,"{""country"": ""FI"", ""latitude"": 64.5, ""longitude"": 26.5}"
