source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,41.343121874733,-106.65184016395,0.0,US,True,,,,,,,,"Saratoga, Carbon County, Wyoming, US"
anthropic/claude-opus-4.8,CoT,41.3,-106.8,13.269,US,True,,stop,0.00631,797,93,0,3.52,"{""reasoning"": ""Wide US-style highway with rumble strips, dry sagebrush/grassland terrain and low hills suggest the western US high plains, likely Wyoming or Colorado."", ""country"": ""US"", ""latitude"": 41.3, ""longitude"": -106.8}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,41.39729309082031,-106.8055648803711,14.172,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,41.439720153808594,-106.812255859375,17.159,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,41.44362258911133,-106.81332397460938,17.503,,True,,plonk,0.0,0,0,0,0.0,
anthropic/claude-opus-4.8,no-CoT,40.485,-106.8317,96.608,US,True,,stop,0.004105,666,31,0,4.22,"{""country"": ""US"", ""latitude"": 40.4850, ""longitude"": -106.8317}"
google/gemini-3.1-pro-preview,no-CoT,41.14,-104.8202,154.8,US,True,,stop,0.00281,1189,36,0,2.72,"```json
{""country"": ""US"", ""latitude"": 41.1400, ""longitude"": -104.8202}
```"
moonshotai/kimi-k2.6,CoT,43.0,-107.0,186.457,US,True,,stop,0.012290508,682,3523,3451,170.42,"{""reasoning"": ""Right-hand traffic on a rural highway with raised pavement markers, wide paved shoulder, and rolling sagebrush-grass rangeland with riparian trees is characteristic of the US Rocky Mountain West, most likely Wyoming."", ""country"": ""US"", ""latitude"": 43.0, ""longitude"": -107.0}"
google/gemini-3.1-pro-preview,CoT,43.0,-106.0,191.906,US,True,,stop,0.005002,1271,205,123,4.0,"{
  ""reasoning"": ""The wide paved road with rumble strips on the shoulder and the open, rolling landscape with sparse trees suggest a highway in the western United States or Canada. The terrain and vegetation are consistent with the Great Plains region."",
  ""country"": ""US"",
  ""latitude"": 43.0,
  ""longitude"": -106.0
}"
qwen/qwen3.5-35b-a3b,no-CoT,41.8781,-104.0007,228.285,US,True,,stop,0.000164025,473,32,0,2.63,"{""country"": ""US"", ""latitude"": 41.8781, ""longitude"": -104.0007}"
google/gemini-3.5-flash,CoT (effort=low),42.8502,-108.7301,239.747,US,True,,stop,0.0035085,1271,178,114,9.09,"{""reasoning"": ""The wide asphalt highway with shoulder rumble strips, open grassy plains, and cottonwood trees suggests the western United States, likely Wyoming or Montana."", ""country"": ""US"", ""latitude"": 42.8502, ""longitude"": -108.7301}"
google/gemini-3.5-flash,CoT (effort=medium),43.1532,-108.8851,272.56,US,True,,stop,0.0048405,1271,326,261,10.36,"{""reasoning"": ""The wide asphalt road with shoulder rumble strips, open grassy plains, and riparian cottonwood trees are characteristic of the western United States, particularly Wyoming."", ""country"": ""US"", ""latitude"": 43.1532, ""longitude"": -108.8851}"
google/gemini-3.5-flash,CoT (effort=high),43.5243,-109.6124,343.258,US,True,,stop,0.0079455,1271,671,597,8.11,"{""reasoning"": ""The wide asphalt highway with rumble strips cut directly into the white shoulder line, combined with the dry grassy plains and cottonwood trees, is highly characteristic of the western United States, particularly Wyoming."", ""country"": ""US"", ""latitude"": 43.5243, ""longitude"": -109.6124}"
minimax/minimax-m3,no-CoT,39.5,-110.0,349.718,US,True,,stop,0.00019452,754,22,0,2.5,"{""country"": ""US"", ""latitude"": 39.5, ""longitude"": -110.0}{""country"": ""US"", ""latitude"": 39.5, ""longitude"": -110.0}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,43.758243560791016,-109.68437957763672,365.77,,True,,plonk,0.0,0,0,0,0.0,
mistralai/mistral-medium-3-5,no-CoT,44.0,-103.0,419.938,US,True,,stop,0.001146,634,26,0,1.11,"{""country"": ""US"", ""latitude"": 44.0, ""longitude"": -103.0}"
qwen/qwen3.5-9b,no-CoT,44.0582,-110.6308,443.598,US,True,,stop,5.22e-05,474,32,0,25.7,"{""country"": ""US"", ""latitude"": 44.0582, ""longitude"": -110.6308}"
google/gemini-3.5-flash,no-CoT (effort=minimal),44.5125,-110.0781,449.373,US,True,,stop,0.002109,1190,36,0,1.45,"```json
{""country"": ""US"", ""latitude"": 44.5125, ""longitude"": -110.0781}
```"
google/gemma-4-31b-it,no-CoT,44.35,-110.5,458.382,US,True,,stop,6.218e-05,406,32,0,11.21,"```json
{""country"": ""US"", ""latitude"": 44.35, ""longitude"": -110.5}
```"
openai/gpt-5.5,no-CoT,43.7486,-111.2079,459.07,US,True,,stop,0.00344,544,24,0,1.34,"{""country"":""US"",""latitude"":43.7486,""longitude"":-111.2079}"
qwen/qwen3.5-27b,no-CoT,44.5123,-110.3687,464.396,US,True,,stop,0.00019683,473,32,0,18.02,"{""country"": ""US"", ""latitude"": 44.5123, ""longitude"": -110.3687}"
google/gemma-4-26b-a4b-it,no-CoT,44.428,-110.5885,469.498,US,True,,stop,6.254e-05,406,50,0,1.8,"Please own the image own the 
{""country"": ""US"", own the 
{""country"": ""US"", ""latitude"": 44.4280, ""longitude"": -110.5885}"
qwen/qwen3.5-122b-a10b,no-CoT,44.428,-110.5885,469.498,US,True,,stop,0.00018772,474,31,0,12.33,"{""country"": ""US"", ""latitude"": 44.428, ""longitude"": -110.5885}"
qwen/qwen3.6-27b,no-CoT,44.428,-110.5885,469.498,US,True,,stop,0.0001963,473,32,0,15.29,"{""country"": ""US"", ""latitude"": 44.4280, ""longitude"": -110.5885}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,45.44081497192383,-108.46837615966797,478.665,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,45.425071716308594,-108.72991180419922,483.916,,True,,plonk,0.0,0,0,0,0.0,
x-ai/grok-4.3,no-CoT,45.85,-106.95,501.716,US,True,,stop,0.0005934,592,22,0,13.43,"{""country"": ""US"", ""latitude"": 45.85, ""longitude"": -106.95}"
minimax/minimax-m3,CoT,43.0,-112.5,515.823,US,True,,stop,0.00086706,843,563,473,14.06,"{""reasoning"": ""Wide American-style highway with paved shoulder and rumble strip edge, sagebrush steppe landscape with dry golden grass and scattered juniper-like trees, rolling low hills typical of the Great Basin/Northern Rockies region. This high-desert terrain with the road engineering strongly suggests southern Idaho along a US highway."", ""country"": ""US"", ""latitude"": 43.0, ""longitude"": -112.5}"
qwen/qwen3.6-35b-a3b,no-CoT,44.0521,-111.7892,516.553,US,True,,stop,0.000146,474,32,0,8.79,"{""country"": ""US"", ""latitude"": 44.0521, ""longitude"": -111.7892}"
x-ai/grok-4.3,CoT,47.8,-104.3,741.649,US,True,,stop,0.0027515,676,897,826,13.96,"{""reasoning"": ""Rural two-lane asphalt highway with white edge line and raised markers, open rolling grassland with scattered deciduous trees and distant hills/powerlines, typical of northern Great Plains under overcast sky; right-hand traffic implied by road layout."", ""country"": ""US"", ""latitude"": 47.8, ""longitude"": -104.3}"
qwen/qwen3.5-397b-a17b,no-CoT,46.8797,-113.9965,849.467,US,True,,stop,0.000383,473,32,0,8.13,"{""country"": ""US"", ""latitude"": 46.8797, ""longitude"": -113.9965}"
