source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-12.016980594013631,24.331544955962663,0.0,ZM,True,,,,,,,,"Mwinilunga, None, North-Western, ZM"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-12.654499053955078,23.918893814086914,83.872,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-13.075471878051758,23.724281311035156,134.897,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-13.086276054382324,23.661849975585938,139.357,,True,,plonk,0.0,0,0,0,0.0,
anthropic/claude-opus-4.8,no-CoT,-12.5,28.5,456.11,ZM,True,,stop,0.004865,818,31,0,2.67,"{""country"": ""ZM"", ""latitude"": -12.5, ""longitude"": 28.5}"
anthropic/claude-opus-4.8,CoT,-12.8,28.5,460.972,ZM,True,,stop,0.006845,949,84,0,3.13,"{""reasoning"": ""Reddish dirt road, miombo woodland, thatched huts and lush green vegetation typical of rural Zambia in the rainy season."", ""country"": ""ZM"", ""latitude"": -12.8, ""longitude"": 28.5}"
openai/gpt-5.5,no-CoT,-15.4253,28.2938,571.626,ZM,True,,stop,0.00411,678,24,0,2.15,"{""country"":""ZM"",""latitude"":-15.4253,""longitude"":28.2938}"
qwen/qwen3.5-9b,no-CoT,-15.8242,28.4739,615.637,ZW,True,,stop,6.325e-05,586,31,0,4.3,"{""country"": ""ZW"", ""latitude"": -15.8242, ""longitude"": 28.4739}"
qwen/qwen3.6-35b-a3b,no-CoT,-6.36902,34.83201,1312.116,TZ,True,,stop,0.0001684,586,32,0,2.46,"{""country"": ""TZ"", ""latitude"": -6.36902, ""longitude"": 34.83201}"
mistralai/mistral-medium-3-5,no-CoT,0.3166,32.5833,1646.403,UG,True,,stop,0.001404,786,30,0,1.14,"{""country"": ""UG"", ""latitude"": 0.3166, ""longitude"": 32.5833}"
x-ai/grok-4.3,no-CoT,0.35,32.55,1647.481,UG,True,,stop,0.0007334,704,22,0,7.33,"{""country"": ""UG"", ""latitude"": 0.35, ""longitude"": 32.55}"
qwen/qwen3.5-35b-a3b,no-CoT,0.3476,32.5825,1649.236,UG,True,,stop,0.00019464,586,30,0,8.94,"{""country"": ""UG"", ""latitude"": 0.3476, ""longitude"": 32.5825}"
moonshotai/kimi-k2.6,CoT,0.65,32.15,1652.006,UG,True,,stop,0.005298156,834,1464,1387,29.99,"{""reasoning"": ""Red laterite dirt road, tropical savanna woodland vegetation, and traditional thatched-roof mud huts are characteristic of rural East Africa; the lush green understory and scattered tall broadleaf trees match the Lake Victoria basin region of Uganda."", ""country"": ""UG"", ""latitude"": 0.65, ""longitude"": 32.15}"
