source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,42.887261251524,-100.56793217302,0.0,US,True,,,,,,,,"Valentine, Cherry County, Nebraska, US"
google/gemini-3.5-flash,no-CoT (effort=minimal),43.7854,-103.4412,252.912,US,True,,stop,0.0021615,1225,36,0,1.63,"```json
{""country"": ""US"", ""latitude"": 43.7854, ""longitude"": -103.4412}
```"
google/gemini-3.5-flash,CoT (effort=low),43.8752,-103.4415,256.883,US,True,,stop,0.004518,1308,284,208,3.15,"{""reasoning"": ""The road markings with a yellow left line and white right line with shoulder rumble strips are characteristic of a US highway. The rolling hills covered in pine trees strongly resemble the Black Hills region of South Dakota."", ""country"": ""US"", ""latitude"": 43.8752, ""longitude"": -103.4415}"
google/gemini-3.1-pro-preview,no-CoT,43.8561,-103.4636,257.637,US,True,,stop,0.002884,1226,36,0,13.81,"```json
{""country"": ""US"", ""latitude"": 43.8561, ""longitude"": -103.4636}
```"
moonshotai/kimi-k2.6,CoT,43.88,-103.45,257.724,US,True,,stop,0.011856096,834,3388,3318,63.58,"{""reasoning"": ""Standard US highway markings with yellow centerline, white fog line, and ribbed shoulder rumble strips combined with rolling grass hills and dense ponderosa pine forest point to the Black Hills in western South Dakota."", ""country"": ""US"", ""latitude"": 43.88, ""longitude"": -103.45}"
openai/gpt-5.5,no-CoT,43.8791,-103.4591,258.348,US,True,,stop,0.00411,678,24,0,1.7,"{""country"":""US"",""latitude"":43.8791,""longitude"":-103.4591}"
google/gemini-3.5-flash,CoT (effort=high),43.925,-103.455,260.19,US,True,,stop,0.013293,1308,1259,1173,17.02,"```json
{""reasoning"": ""The road markings (solid white line with rumble strips on the right, yellow center line) and driving side indicate North America. The vegetation consisting of ponderosa pines and grassy hills is highly characteristic of the Black Hills region in South Dakota."", ""country"": ""US"", ""latitude"": 43.925, ""longitude"": -103.455}
```"
google/gemini-3.5-flash,CoT (effort=medium),43.8542,-103.5235,261.959,US,True,,stop,0.0056145,1307,406,336,11.22,"{""reasoning"": ""The yellow dashed center line, wide paved shoulders with rumble strips, and ponderosa pine-covered rolling hills are highly characteristic of the Black Hills region in western South Dakota."", ""country"": ""US"", ""latitude"": 43.8542, ""longitude"": -103.5235}"
openai/gpt-5.5,CoT,44.0476,-103.5072,269.999,US,True,,stop,0.015445,755,389,314,15.77,"{""reasoning"":""Right-side driving with US-style yellow centerlines, white edge rumble strips, and wide paved shoulders point to the United States. The rolling grassland with dense ponderosa pine hills strongly resembles the Black Hills region of South Dakota."",""country"":""US"",""latitude"":44.0476,""longitude"":-103.5072}"
qwen/qwen3.6-35b-a3b,no-CoT,44.428,-103.231,274.288,US,True,,stop,0.00011975,585,32,0,1.84,"{""country"": ""US"", ""latitude"": 44.4280, ""longitude"": -103.2310}"
anthropic/claude-opus-4.8,no-CoT,44.0805,-103.6,278.265,US,True,,stop,0.00484,818,30,0,2.83,"{""country"": ""US"", ""latitude"": 44.0805, ""longitude"": -103.6}"
google/gemma-4-31b-it,no-CoT,44.35,-103.5,286.614,US,True,,stop,6.936e-05,404,32,0,8.75,"```json
{""country"": ""US"", ""latitude"": 44.35, ""longitude"": -103.5}
```"
