source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,17.407764721933,74.10191305624,0.0,IN,True,,,,,,,,"Karad, Satara Division, Maharashtra, IN"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,17.38747215270996,74.3614730834961,27.634,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,17.327180862426758,74.38679504394531,31.533,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,no-CoT,17.68,74.01,31.801,IN,True,,stop,0.004298,1225,154,123,10.05,"```json
{""country"": ""IN"", ""latitude"": 17.68, ""longitude"": 74.01}
```"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,17.86927604675293,74.1805419921875,51.99,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,CoT (effort=high),16.785,74.315,72.857,IN,True,,stop,0.0123015,1307,1149,1086,9.71,"{""reasoning"": ""The decorated Tata/Ashok Leyland truck, left-hand traffic, and distinctive utility pole design are characteristic of a major National Highway in India."", ""country"": ""IN"", ""latitude"": 16.785, ""longitude"": 74.315}"
moonshotai/kimi-k2.6,CoT,19.5,74.0,232.894,IN,True,,stop,0.01370196,832,3648,3942,138.73,"{""reasoning"": ""Decorated truck, left-hand traffic, Devanagari-script billboard, and distinct Indian-style utility pole identify this as India; flat tropical semi-arid roadside vegetation points to a central-western national highway."", ""country"": ""IN"", ""latitude"": 19.5, ""longitude"": 74.0}"
moonshotai/kimi-k2.6,no-CoT,19.5,74.0,232.894,IN,True,,stop,0.00035046,755,23,0,9.42,"{""country"": ""IN"", ""latitude"": 19.5, ""longitude"": 74.0}"
google/gemini-3.5-flash,CoT (effort=low),19.8563,73.1254,291.055,IN,True,,stop,0.004059,1308,233,171,2.72,"{""reasoning"": ""The distinctive colorful cargo truck, left-hand driving on a divided highway, and characteristic Indian utility poles indicate a national highway in India."", ""country"": ""IN"", ""latitude"": 19.8563, ""longitude"": 73.1254}"
minimax/minimax-m3,no-CoT,15.8281,78.0373,454.6,IN,True,,stop,0.00023976,904,25,0,5.97,"{""country"": ""IN"", ""latitude"": 15.8281, ""longitude"": 78.0373}"
qwen/qwen3.6-35b-a3b,no-CoT,17.385044,78.486671,465.258,IN,True,,stop,0.00012275,585,35,0,9.07,"{""country"": ""IN"", ""latitude"": 17.385044, ""longitude"": 78.486671}"
minimax/minimax-m3,CoT,17.45,78.55,471.91,IN,True,,stop,0.00080466,995,473,392,13.4,"{""reasoning"": ""Left-hand driving, colorful decorated truck with tarp cover characteristic of Indian trucks, billboard script suggests South Indian language (likely Telugu), tropical vegetation with palm trees, and Indian highway infrastructure with metal median barriers all point to a national highway in South India."", ""country"": ""IN"", ""latitude"": 17.45, ""longitude"": 78.55}"
x-ai/grok-4.3,CoT,21.15,78.1,590.894,IN,True,,stop,0.002109,788,584,499,13.7,"{""reasoning"": ""Left-hand traffic, Hindi/Devanagari script on billboard, 80 km/h metric sign, Tata-style truck livery, tropical vegetation and flat Indian plain landscape identify the location as India; central flat terrain + typical NH highway geometry place it near the Maharashtra/Madhya Pradesh border."", ""country"": ""IN"", ""latitude"": 21.15, ""longitude"": 78.1}"
qwen/qwen3.5-27b,no-CoT,12.9716,77.5946,619.444,IN,True,,stop,0.0002345,586,44,0,14.25,"```json
{
  ""country"": ""IN"",
  ""latitude"": 12.9716,
  ""longitude"": 77.5946
}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,12.433119773864746,77.44155883789062,659.272,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,CoT,21.145,79.088,668.154,IN,True,,stop,0.00613,1307,293,216,10.61,"{
  ""reasoning"": ""The highly decorated wooden-bodied truck is a classic Indian lorry. The left-hand driving, tropical vegetation, and specific utility pole design further confirm the location as India."",
  ""country"": ""IN"",
  ""latitude"": 21.145,
  ""longitude"": 79.088
}"
x-ai/grok-4.3,no-CoT,21.1458,79.0882,668.225,IN,True,,stop,0.0007384,704,24,0,0.97,"{""country"": ""IN"", ""latitude"": 21.1458, ""longitude"": 79.0882}"
openai/gpt-5.5,CoT,21.1702,79.1545,675.33,IN,True,,stop,0.016495,755,424,346,9.38,"{""reasoning"":""Left-hand traffic, colorful decorated Tata-style freight truck, Devanagari signage, and the broad divided highway with tropical monsoon greenery point strongly to India. The flat central-Indian landscape is most consistent with a highway near Nagpur, Maharashtra."",""country"":""IN"",""latitude"":21.1702,""longitude"":79.1545}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,11.932758331298828,77.21832275390625,694.913,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-397b-a17b,CoT,16.516,80.748,713.742,IN,True,,stop,0.0204242,665,5607,5485,220.57,"{
""reasoning"": ""The image shows left-hand traffic on a wide highway with a distinct Indian cargo truck (orange cab, top banner, likely yellow plate) and concrete power poles typical of Indian National Highways. The tropical vegetation (palm trees) and billboard style (likely an educational institution ad common in Andhra Pradesh/Telangana) point to southern India, specifically NH16 near Vijayawada."",
""country"": ""IN"",
""latitude"": 16.516,
""longitude"": 80.748
}"
qwen/qwen3.6-35b-a3b,CoT,10.0,76.3,857.196,IN,True,,stop,0.0052004,666,3167,3012,168.12,"{""reasoning"": ""The image shows left-hand traffic, a commercial truck with a yellow rear license plate (standard for Indian commercial vehicles), wooden utility poles, and tropical vegetation including palm trees, which strongly points to a rural or semi-urban area in Kerala or Tamil Nadu, India."", ""country"": ""IN"", ""latitude"": 10.0, ""longitude"": 76.3}"
google/gemini-3.5-flash,no-CoT (effort=minimal),20.1432,85.6581,1253.698,IN,True,,stop,0.002154,1226,35,0,7.54,"```json
{""country"": ""IN"", ""latitude"": 20.1432, ""longitude"": 85.6581}
```"
google/gemini-3.5-flash,CoT (effort=medium),20.3484,85.8189,1275.02,IN,True,,stop,0.0061275,1307,463,399,4.57,"{""reasoning"": ""The distinctive decorated truck, left-hand traffic, and specific utility pole design with V-shaped brackets are characteristic of a National Highway in India."", ""country"": ""IN"", ""latitude"": 20.3484, ""longitude"": 85.8189}"
qwen/qwen3.5-35b-a3b,no-CoT,28.5244,77.209,1276.196,IN,True,,stop,0.00011775,585,30,0,8.2,"{""country"": ""IN"", ""latitude"": 28.5244, ""longitude"": 77.209}"
google/gemma-4-31b-it,no-CoT,28.6139,77.209,1285.808,IN,True,,stop,5.748e-05,406,36,0,1.11,"```json
{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.2090}
```"
qwen/qwen3.5-397b-a17b,no-CoT,28.6139,77.209,1285.808,IN,True,,stop,0.00042828,585,30,0,8.8,"{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}"
mistralai/mistral-medium-3-5,no-CoT,28.7041,77.1025,1292.884,IN,True,,stop,0.0014115,786,31,0,0.97,"{""country"": ""IN"", ""latitude"": 28.7041, ""longitude"": 77.1025}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,5.131793975830078,72.82648468017578,1372.063,,True,,plonk,0.0,0,0,0,0.0,
