source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,56.218900769195,25.788002677883,0.0,LV,True,,,,,,,,"Akniste, None, Akniste, LV"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,56.27574157714844,25.363996505737305,26.947,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,55.948184967041016,26.310518264770508,44.24,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,55.94387435913086,26.41652488708496,49.559,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,no-CoT (effort=minimal),56.812451,25.843124,66.086,LV,True,,stop,0.002136,1190,39,0,8.12,"```json
{""country"": ""LV"", ""latitude"": 56.812451, ""longitude"": 25.843124}
```"
anthropic/claude-opus-4.8,CoT,56.9,25.3,81.424,LV,True,,stop,0.00666,797,107,0,10.14,"{""reasoning"": ""Rural two-lane road with birch and conifer mix, flat terrain, wooden utility poles, right-hand traffic typical of Baltic countryside; vegetation and light suggest Latvia/Estonia."", ""country"": ""LV"", ""latitude"": 56.9, ""longitude"": 25.3}"
anthropic/claude-opus-4.8,no-CoT,56.95,24.6,109.089,LV,True,,stop,0.00408,666,30,0,8.28,"{""country"": ""LV"", ""latitude"": 56.95, ""longitude"": 24.6}"
x-ai/grok-4.3,no-CoT,56.85,24.35,112.686,LV,True,,stop,0.0005934,592,22,0,0.99,"{""country"": ""LV"", ""latitude"": 56.85, ""longitude"": 24.35}"
google/gemini-3.1-pro-preview,CoT,58.3,25.5,232.054,EE,True,,stop,0.005746,1271,267,187,4.85,"{
  ""reasoning"": ""The flat landscape with mixed coniferous and deciduous trees, combined with the white road edge lines and wooden utility poles, strongly suggests the Baltic region. The road quality and specific pole style are very typical of Estonia."",
  ""country"": ""EE"",
  ""latitude"": 58.3,
  ""longitude"": 25.5
}"
moonshotai/kimi-k2.6,CoT,57.8,28.3,232.436,RU,True,,stop,0.0094716,480,2517,2979,126.23,"{""reasoning"": ""Mixed boreal forest, flat terrain, and wooden utility poles with cross-arms alongside a paved two-lane road with white edge markings are characteristic of the former Soviet Union, specifically rural European Russia near the Baltic states."", ""country"": ""RU"", ""latitude"": 57.8, ""longitude"": 28.3}"
