source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,66.061763983492,-19.029454841564,0.0,IS,True,,,,,,,,"Siglufjoerdur, None, Northeast, IS"
google/gemini-3.1-pro-preview,no-CoT,65.5,-19.5,66.05,IS,True,,stop,0.004454,1225,167,138,6.29,"```json
{""country"": ""IS"", ""latitude"": 65.5, ""longitude"": -19.5}
```"
anthropic/claude-opus-4.8,CoT,65.4,-19.5,76.662,IS,True,,stop,0.00682,949,83,0,3.2,"{""reasoning"": ""Treeless brown moorland hills, yellow-topped marker posts, and narrow paved road are characteristic of Iceland's countryside."", ""country"": ""IS"", ""latitude"": 65.4, ""longitude"": -19.5}"
anthropic/claude-opus-4.8,no-CoT,65.4,-18.5,77.461,IS,True,,stop,0.00484,818,30,0,8.41,"{""country"": ""IS"", ""latitude"": 65.4, ""longitude"": -18.5}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,65.62265014648438,-17.40484619140625,88.595,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,65.65548706054688,-16.987823486328125,103.249,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,65.62442016601562,-16.76802635192871,113.81,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-35b-a3b,no-CoT,64.9631,-19.0208,122.167,IS,True,,stop,0.000185,585,31,0,7.1,"{""country"": ""IS"", ""latitude"": 64.9631, ""longitude"": -19.0208}"
qwen/qwen3.5-9b,no-CoT,64.9631,-19.0208,122.167,IS,True,,stop,6.325e-05,586,31,0,1.27,"{""country"": ""IS"", ""latitude"": 64.9631, ""longitude"": -19.0208}"
xiaomi/mimo-v2.5,no-CoT,64.9,-19.0,129.189,IS,True,,stop,9.54576e-05,820,25,0,8.44,"{""country"": ""IS"", ""latitude"": 64.9, ""longitude"": -19.0}"
x-ai/grok-4.3,CoT,64.85,-18.35,138.347,IS,True,,stop,0.001929,788,512,440,5.89,"{""reasoning"": ""Treeless brown-green volcanic moorland, yellow snow poles, dashed white center line on narrow asphalt road, and overcast northern sky match Iceland's interior highlands; no other country has this exact combination of terrain + road furniture."", ""country"": ""IS"", ""latitude"": 64.85, ""longitude"": -18.35}"
google/gemma-4-31b-it,no-CoT,64.8375,-18.4667,138.591,IS,True,,stop,7.096e-05,404,36,0,10.4,"```json
{""country"": ""IS"", ""latitude"": 64.8375, ""longitude"": -18.4667}
```"
google/gemini-3.5-flash,CoT (effort=high),65.621,-16.132,140.656,IS,True,,stop,0.0076485,1307,632,578,12.04,"{""reasoning"": ""The treeless, volcanic landscape combined with the distinctive yellow snow poles along the roadside is characteristic of Iceland."", ""country"": ""IS"", ""latitude"": 65.621, ""longitude"": -16.132}"
google/gemini-3.5-flash,CoT (effort=medium),65.6215,-16.1242,140.968,IS,True,,stop,0.0048585,1307,322,260,4.07,"```json
{""reasoning"": ""The barren, treeless volcanic landscape combined with the distinctive yellow road delineator posts is highly characteristic of Iceland."", ""country"": ""IS"", ""latitude"": 65.6215, ""longitude"": -16.1242}
```"
