source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-24.96288340804,31.736724858641,0.0,ZA,True,,,,,,,,"Komatipoort, Ehlanzeni District, Mpumalanga, ZA"
openai/gpt-5.5,CoT,-24.9947,31.7198,3.928,ZA,True,,stop,0.012255,621,305,227,14.43,"{""reasoning"":""Narrow unmarked paved road through flat lowveld savanna with safari-vehicle hood visible strongly suggests a game-drive road in Kruger National Park. Vegetation, road style, and left-driving regional context point most likely to northeastern South Africa."",""country"":""ZA"",""latitude"":-24.9947,""longitude"":31.7198}"
google/gemini-3.5-flash,CoT (effort=high),-24.9895,31.5926,14.826,ZA,True,,stop,0.0057405,1271,426,360,10.51,"{""reasoning"": ""The paved road through dense bushveld vegetation, combined with the safari vehicle hood (Toyota Land Cruiser), is highly characteristic of Kruger National Park in South Africa."", ""country"": ""ZA"", ""latitude"": -24.9895, ""longitude"": 31.5926}"
google/gemini-3.1-pro-preview,no-CoT,-24.9958,31.5921,15.03,ZA,True,,stop,0.002798,1189,35,0,4.94,"```json
{""country"": ""ZA"", ""latitude"": -24.9958, ""longitude"": 31.5921}
```"
google/gemini-3.5-flash,CoT (effort=low),-24.9952,31.5912,15.102,ZA,True,,stop,0.0043905,1271,276,209,3.71,"{""reasoning"": ""The paved road through dense bushveld vegetation, combined with the safari vehicle's hood and bull bar, is highly characteristic of Kruger National Park in South Africa."", ""country"": ""ZA"", ""latitude"": -24.9952, ""longitude"": 31.5912}"
google/gemini-3.5-flash,no-CoT (effort=minimal),-24.9952,31.5912,15.102,ZA,True,,stop,0.0020985,1189,35,0,6.14,"```json
{""country"": ""ZA"", ""latitude"": -24.9952, ""longitude"": 31.5912}
```"
google/gemini-3.5-flash,CoT (effort=medium),-25.0215,31.6012,15.134,ZA,True,,stop,0.0110325,1271,1014,940,16.35,"```json
{""reasoning"": ""The paved road through dense green bushveld, combined with the beige safari vehicle hood (likely a Toyota Land Cruiser), is highly characteristic of Kruger National Park in South Africa."", ""country"": ""ZA"", ""latitude"": -25.0215, ""longitude"": 31.6012}
```"
x-ai/grok-4.3,no-CoT,-24.65,31.55,39.568,ZA,True,,stop,0.0005934,592,22,0,6.92,"{""country"": ""ZA"", ""latitude"": -24.65, ""longitude"": 31.55}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-25.30199432373047,31.973506927490234,44.61,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-25.29066276550293,32.02923583984375,46.857,,True,,plonk,0.0,0,0,0,0.0,
