source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-37.201210755329,175.59384052878,0.0,NZ,True,,,,,,,,"Thames, Thames-Coromandel District, Waikato, NZ"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-37.59489440917969,176.0785675048828,61.235,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-37.6568489074707,176.00469970703125,62.314,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-37.61943435668945,176.1097412109375,65.107,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,-37.7085,175.2218,65.271,NZ,True,,stop,0.00392,640,24,0,1.34,"{""country"":""NZ"",""latitude"":-37.7085,""longitude"":175.2218}"
anthropic/claude-opus-4.8,CoT,-37.78,175.28,70.062,NZ,True,,stop,0.006905,911,94,0,9.14,"{""reasoning"": ""Left-hand traffic, English 'keep left' sign, lush green pastoral farmland with wooden power poles and distant hills typical of rural New Zealand North Island."", ""country"": ""NZ"", ""latitude"": -37.78, ""longitude"": 175.28}"
anthropic/claude-opus-4.8,no-CoT,-37.7833,175.2833,70.285,NZ,True,,stop,0.004725,780,33,0,9.7,"{""country"": ""NZ"", ""latitude"": -37.7833, ""longitude"": 175.2833}"
openai/gpt-5.5,CoT,-37.8206,175.7718,70.639,NZ,True,,stop,0.018615,717,501,421,22.38,"{""reasoning"":""Left-side driving with NZ-style yellow centerline/white edge markings and rural reflector posts point strongly to New Zealand. The lush dairy pasture, hedgerows, and low volcanic/rolling hills fit the Waikato/Matamata area of the North Island."",""country"":""NZ"",""latitude"":-37.8206,""longitude"":175.7718}"
google/gemini-3.1-pro-preview,CoT,-37.8,175.3,71.45,NZ,True,,stop,0.005398,1283,236,155,10.7,"{
  ""reasoning"": ""The 'keep left' sign in English, dashed yellow center line, and solid white edge lines strongly indicate New Zealand. The wooden utility poles and lush green landscape further support a location in the North Island."",
  ""country"": ""NZ"",
  ""latitude"": -37.8,
  ""longitude"": 175.3
}"
google/gemini-3.1-pro-preview,no-CoT,-37.8,175.3,71.45,NZ,True,,stop,0.00443,1201,169,139,3.0,"```json
{""country"": ""NZ"", ""latitude"": -37.8, ""longitude"": 175.3}
```"
