source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-16.000539096058,45.873227481144,0.0,MG,True,,,,,,,,"Mahajanga, None, Boeny, MG"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-16.429561614990234,45.51552963256836,61.11,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-16.584489822387695,45.797218322753906,65.437,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-16.594295501708984,45.791175842285156,66.601,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,CoT (effort=high),-15.3125,46.8125,126.36,MG,True,,stop,0.0372135,1283,3921,3838,24.87,"```json
{""reasoning"": ""The image shows a red Toyota vehicle driving on a sandy dirt track through dry tropical forest vegetation, which is characteristic of the Google Street View coverage in Madagascar, specifically around the dry deciduous forests of the west or north."", ""country"": ""MG"", ""latitude"": -15.3125, ""longitude"": 46.8125}
```"
google/gemini-3.5-flash,no-CoT (effort=minimal),-15.312543,47.621452,202.209,MG,True,,stop,0.0021525,1201,39,0,1.28,"```json
{""country"": ""MG"", ""latitude"": -15.312543, ""longitude"": 47.621452}
```"
google/gemini-3.1-pro-preview,CoT,-19.852,44.615,448.464,MG,True,,stop,0.00571,1283,262,180,12.47,"{
  ""reasoning"": ""The visible red hood with a Toyota ornament is a well-known Google Street View car meta for Madagascar. The sandy dirt road and dry tropical vegetation are consistent with the western regions of the country."",
  ""country"": ""MG"",
  ""latitude"": -19.852,
  ""longitude"": 44.615
}"
google/gemini-3.5-flash,CoT (effort=low),-20.3012,44.4125,502.487,MG,True,,stop,0.004677,1282,306,237,17.79,"{""reasoning"": ""The sandy dirt track, dry tropical vegetation, and the older Toyota vehicle with a hood ornament suggest a rural area in Madagascar, likely in the western dry deciduous forest region."", ""country"": ""MG"", ""latitude"": -20.3012, ""longitude"": 44.4125}"
google/gemini-3.1-pro-preview,no-CoT,-22.8166,44.5333,770.808,MG,True,,stop,0.002822,1201,35,0,2.27,"```json
{""country"": ""MG"", ""latitude"": -22.8166, ""longitude"": 44.5333}
```"
moonshotai/kimi-k2.6,CoT,-24.4,31.1,1800.41,ZA,True,,stop,0.009509364,796,2708,2631,152.39,"{""reasoning"": ""Dry savanna woodland with sandy soil and a Mercedes-Benz hood ornament are classic indicators of the South African Bushveld. The unpaved track and dense bush suggest a rural game-reserve area in Limpopo or Mpumalanga."", ""country"": ""ZA"", ""latitude"": -24.4, ""longitude"": 31.1}"
