source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,26.47774112108,80.334918761376,0.0,IN,True,,,,,,,,"Nawabganj, Kanpur, Uttar Pradesh, IN"
anthropic/claude-opus-4.8,CoT,26.8467,80.9462,73.3,IN,True,,stop,0.006385,797,96,0,9.99,"{""reasoning"": ""Green-yellow CNG auto-rickshaws, e-rickshaws, left-side driving and Hindi signage indicate North India, likely Uttar Pradesh."", ""country"": ""IN"", ""latitude"": 26.8467, ""longitude"": 80.9462}"
anthropic/claude-opus-4.8,no-CoT,26.8467,80.9462,73.3,IN,True,,stop,0.00413,666,32,0,9.09,"{""country"": ""IN"", ""latitude"": 26.8467, ""longitude"": 80.9462}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,28.42694854736328,77.51219177246094,352.9,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,28.42180824279785,77.50291442871094,353.278,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,28.788082122802734,77.51555633544922,378.304,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-27b,no-CoT,28.5494,77.2501,381.566,IN,True,,stop,0.0002065,474,44,0,20.59,"```json
{
  ""country"": ""IN"",
  ""latitude"": 28.5494,
  ""longitude"": 77.2501
}
```"
openai/gpt-5.5,no-CoT,28.5672,77.2136,385.61,IN,True,,stop,0.00341,544,23,0,9.05,"{""country"":""IN"",""latitude"":28.5672,""longitude"":77.2136}"
google/gemini-3.1-pro-preview,CoT,28.6139,77.209,389.067,IN,True,,stop,0.005124,1272,215,133,3.8,"{
  ""reasoning"": ""The green and yellow CNG auto-rickshaws and Hindi text on the advertisements strongly indicate a city in India, most likely New Delhi where this color scheme for CNG vehicles is standard."",
  ""country"": ""IN"",
  ""latitude"": 28.6139,
  ""longitude"": 77.2090
}"
google/gemini-3.5-flash,CoT (effort=low),28.6139,77.209,389.067,IN,True,,stop,0.003474,1272,174,104,14.89,"```json
{""reasoning"": ""The green and yellow auto-rickshaws with 'CNG' markings, left-hand traffic, and Hindi signage are characteristic of Delhi, India."", ""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}
```"
moonshotai/kimi-k2.6,CoT,28.6139,77.209,389.067,IN,True,,stop,0.008853408,682,2518,2451,53.66,"{""reasoning"": ""Green-and-yellow CNG auto-rickshaws are emblematic of Delhi, and left-hand traffic with mixed two-wheelers, cars, and cycle-rickshaws confirms India."", ""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}"
openai/gpt-5.5,CoT,28.6139,77.209,389.067,IN,True,,stop,0.011715,621,287,209,16.41,"{""reasoning"":""Green-and-yellow CNG auto-rickshaws, left-side traffic, English/Hindi-style urban signage, and the leafy divided avenue are characteristic of Delhi. The road environment and vehicle mix point most strongly to central New Delhi rather than another Indian city."",""country"":""IN"",""latitude"":28.6139,""longitude"":77.209}"
x-ai/grok-4.3,CoT,28.6139,77.209,389.067,IN,True,,stop,0.001929,676,568,502,4.55,"{""reasoning"": ""Three-wheeled auto-rickshaws with yellow-green livery, left-side driving, brick wall + subtropical roadside vegetation, and English signage (Cambridge) are diagnostic of urban India."", ""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}"
google/gemini-3.1-pro-preview,no-CoT,28.6139,77.209,389.067,IN,True,,stop,0.0028,1190,35,0,2.28,"```json
{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.2090}
```"
google/gemini-3.5-flash,no-CoT (effort=minimal),28.6139,77.209,389.067,IN,True,,stop,0.0021,1190,35,0,1.11,"```json
{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.2090}
```"
google/gemma-4-31b-it,no-CoT,28.6139,77.209,389.067,IN,True,,stop,5.772e-05,408,36,0,1.82,"```json
{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.2090}
```"
mistralai/mistral-medium-3-5,no-CoT,28.6139,77.209,389.067,IN,True,,stop,0.001176,634,30,0,7.76,"{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}"
mistralai/mistral-small-2603,no-CoT,28.6139,77.209,389.067,IN,True,,stop,0.0001131,634,30,0,3.35,"{""country"": ""IN"", ""latitude"": 28.6139, ""longitude"": 77.209}"
