source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,43.447394210434,13.54588666176,0.0,IT,True,,,,,,,,"Castelfidardo, Provincia di Ancona, The Marches, IT"
google/gemini-3.5-flash,CoT (effort=low),43.5512,13.5108,11.885,IT,True,,stop,0.0035625,1271,184,116,3.32,"{""reasoning"": ""The presence of stone pines (Pinus pinea), Mediterranean cypress trees, and specific residential fencing styles strongly indicates a location in Italy, likely in the central region."", ""country"": ""IT"", ""latitude"": 43.5512, ""longitude"": 13.5108}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,43.212467193603516,13.754953384399414,31.118,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,43.264625549316406,13.849472045898438,31.866,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,43.259761810302734,13.859176635742188,32.817,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,43.8975,12.7847,79.074,IT,True,,stop,0.00341,544,23,0,7.87,"{""country"":""IT"",""latitude"":43.8975,""longitude"":12.7847}"
google/gemini-3.5-flash,CoT (effort=high),43.1122,12.3889,100.802,IT,True,,stop,0.0076485,1271,638,570,5.63,"{""reasoning"": ""The presence of characteristic Mediterranean stone pines (Pinus pinea), terracotta-roofed houses, and typical Italian metal fencing on concrete bases strongly points to central Italy."", ""country"": ""IT"", ""latitude"": 43.1122, ""longitude"": 12.3889}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,43.42359924316406,12.14520263671875,113.127,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,no-CoT,42.5,13.0,114.324,IT,True,,stop,0.004324,1190,162,133,9.8,"```json
{""country"": ""IT"", ""latitude"": 42.5, ""longitude"": 13.0}
```"
openai/gpt-5.5,CoT,43.4562,11.8597,136.114,IT,True,,stop,0.014805,621,390,300,11.8,"{""reasoning"":""Right-hand traffic, EU-style white plates, Italian-looking road markings/fences, terracotta roofs, and Mediterranean umbrella pines strongly indicate central Italy. The flat suburban/industrial roadside with cypress and stone pines fits the outskirts of a Tuscan/Umbrian town, so I estimate near Arezzo."",""country"":""IT"",""latitude"":43.4562,""longitude"":11.8597}"
anthropic/claude-opus-4.8,no-CoT,43.2,11.7,151.829,IT,True,,stop,0.00408,666,30,0,9.78,"{""country"": ""IT"", ""latitude"": 43.2, ""longitude"": 11.7}"
anthropic/claude-opus-4.8,CoT,43.32,11.32,180.432,IT,True,,stop,0.006335,797,94,0,9.31,"{""reasoning"": ""Mediterranean umbrella pines and cypresses with pale stucco buildings and a rural road suggest central Italy; right-side driving and architecture fit Tuscany."", ""country"": ""IT"", ""latitude"": 43.32, ""longitude"": 11.32}"
minimax/minimax-m3,CoT,43.2,11.3,183.742,IT,True,,stop,0.00072666,843,446,370,16.0,"{""reasoning"": ""Distinctive Mediterranean umbrella pines (Pinus pinea), Italian-style architecture with terracotta roofs, right-hand traffic with Italian road markings, and metal fencing style all strongly indicate a secondary road in central Italy (likely Tuscany or Lazio)."", ""country"": ""IT"", ""latitude"": 43.2, ""longitude"": 11.3}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,42.03430938720703,12.356606483459473,184.716,,True,,plonk,0.0,0,0,0,0.0,
