source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-39.458170644717,-71.827155666583,0.0,CL,True,,,,,,,,"Pucon, Provincia de Cautin, Araucania, CL"
openai/gpt-5.5,no-CoT,-39.2658,-71.9684,24.597,CL,True,,stop,0.00414,678,25,0,2.87,"{""country"":""CL"",""latitude"":-39.2658,""longitude"":-71.9684}"
qwen/qwen3.5-27b,no-CoT,-39.5833,-72.0667,24.815,CL,True,,stop,0.000182715,585,44,0,7.75,"```json
{
  ""country"": ""CL"",
  ""latitude"": -39.5833,
  ""longitude"": -72.0667
}
```"
qwen/qwen3.5-397b-a17b,no-CoT,-39.3847,-71.5489,25.259,CL,True,,stop,0.0004626,585,31,0,2.23,"{""country"": ""CL"", ""latitude"": -39.3847, ""longitude"": -71.5489}"
openai/gpt-5.5,CoT,-39.6175,-71.5008,33.123,AR,True,,stop,0.018115,755,478,393,44.44,"{""reasoning"":""The dense southern beech/Andean temperate forest, gravel park road, and snow-capped volcanic cone are characteristic of northern Patagonia around Volcán Lanín. The scene most closely matches access roads in Lanín National Park near Lago Tromen on the Argentine side."",""country"":""AR"",""latitude"":-39.6175,""longitude"":-71.5008}"
google/gemini-3.1-pro-preview,no-CoT,-39.8123,-71.5432,46.28,AR,True,,stop,0.0049,1226,204,169,3.97,"```json
{""country"": ""AR"", ""latitude"": -39.8123, ""longitude"": -71.5432}
```"
google/gemini-3.1-pro-preview,CoT,-38.885,-71.162,85.73,AR,True,,stop,0.00834,1308,477,355,7.04,"{
  ""reasoning"": ""The presence of Nothofagus trees and what appear to be Araucaria (monkey puzzle) trees on the distant hill strongly indicates the Patagonian Andes, specifically the Araucanía region of Chile or Neuquén province in Argentina. The dry, dusty dirt road and landscape are characteristic of the eastern slopes in Argentina, such as near Villa Pehuenia or Lanin National Park."",
  ""country"": ""AR"",
  ""latitude"": -38.885,
  ""longitude"": -71.162
}"
anthropic/claude-opus-4.8,no-CoT,-38.692,-71.583,87.762,CL,True,,stop,0.00484,818,30,0,14.71,"{""country"": ""CL"", ""latitude"": -38.692, ""longitude"": -71.583}"
google/gemini-3.5-flash,no-CoT (effort=minimal),-40.158333,-71.350556,87.856,AR,True,,stop,0.00219,1226,39,0,1.17,"```json
{""country"": ""AR"", ""latitude"": -40.158333, ""longitude"": -71.350556}
```"
anthropic/claude-opus-4.8,CoT,-38.69,-71.5,89.964,CL,True,,stop,0.00712,949,95,0,2.77,"{""reasoning"": ""Nothofagus forest with dead trees and a snow-capped volcano on a gravel road suggests Andean Patagonia/Araucanía region of Chile or Argentina."", ""country"": ""CL"", ""latitude"": -38.69, ""longitude"": -71.5}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-40.32149124145508,-71.90409851074219,96.221,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,CoT (effort=low),-40.6583,-71.4522,137.21,AR,True,,stop,0.00522,1308,362,276,9.55,"{""reasoning"": ""The presence of Nothofagus (Southern Beech) forest with characteristic dead white trees indicates the Andean-Patagonian region of southern South America. The gravel road and mountainous terrain are highly typical of the national parks in Neuquén Province, Argentina."", ""country"": ""AR"", ""latitude"": -40.6583, ""longitude"": -71.4522}"
minimax/minimax-m3,no-CoT,-40.75,-71.65,144.433,AR,True,,stop,0.00049122,919,228,264,11.96,"{""country"": ""AR"", ""latitude"": -40.75, ""longitude"": -71.65}"
