source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,37.048384387803,-107.87610282772,0.0,US,True,,,,,,,,"Durango, La Plata County, Colorado, US"
google/gemini-3.5-flash,CoT (effort=medium),37.275,-107.88,25.201,US,True,,stop,0.0079905,1271,676,602,6.25,"{""reasoning"": ""The double yellow center lines, wooden utility poles, and distinctive highway streetlights indicate the United States, while the arid, hilly terrain and scrub vegetation point to the western US, likely Colorado or New Mexico."", ""country"": ""US"", ""latitude"": 37.275, ""longitude"": -107.88}"
google/gemini-3.1-pro-preview,no-CoT,37.2753,-107.8801,25.234,US,True,,stop,0.002812,1190,36,0,7.94,"```json
{""country"": ""US"", ""latitude"": 37.2753, ""longitude"": -107.8801}
```"
google/gemini-3.5-flash,no-CoT (effort=minimal),37.2451,-108.2912,42.802,US,True,,stop,0.0021075,1189,36,0,8.22,"```json
{""country"": ""US"", ""latitude"": 37.2451, ""longitude"": -108.2912}
```"
google/gemini-3.5-flash,CoT (effort=high),37.3435,-108.2912,49.281,US,True,,stop,0.0075765,1271,630,557,13.09,"{""reasoning"": ""The double yellow center lines, dry semi-arid vegetation, and mesa-like hills in the background strongly indicate the western United States, specifically the Colorado Plateau region near Colorado or Utah."", ""country"": ""US"", ""latitude"": 37.3435, ""longitude"": -108.2912}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,37.219696044921875,-106.99467468261719,80.424,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,38.34466552734375,-106.9289779663086,166.492,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,37.30103302001953,-109.7397232055664,167.486,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,38.47397232055664,-106.92820739746094,179.082,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.5-flash,CoT (effort=low),36.3512,-105.9845,185.603,US,True,,stop,0.0037155,1271,201,135,3.91,"{""reasoning"": ""The double yellow center lines, road design, and distinct arid, hilly terrain with scrub vegetation are characteristic of the American Southwest, particularly northern New Mexico."", ""country"": ""US"", ""latitude"": 36.3512, ""longitude"": -105.9845}"
google/gemini-3.1-pro-preview,CoT,35.5281,-108.7425,186.028,US,True,,stop,0.005556,1272,251,172,4.26,"{
  ""reasoning"": ""Double yellow center lines and solid white edge lines indicate North America. The arid landscape with mesas and scrub vegetation strongly suggests the American Southwest, likely New Mexico or Arizona."",
  ""country"": ""US"",
  ""latitude"": 35.5281,
  ""longitude"": -108.7425
}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,36.38835144042969,-105.88826751708984,191.774,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,36.41022872924805,-105.85455322265625,193.625,,True,,plonk,0.0,0,0,0,0.0,
minimax/minimax-m3,no-CoT,38.5732,-109.5498,224.415,US,True,,stop,0.00022488,752,25,0,6.69,"{""country"": ""US"", ""latitude"": 38.5732, ""longitude"": -109.5498}"
qwen/qwen3.6-27b,no-CoT,35.687,-105.9378,230.284,US,True,,stop,0.0002446,474,32,0,3.22,"{""country"": ""US"", ""latitude"": 35.6870, ""longitude"": -105.9378}"
qwen/qwen3.6-35b-a3b,no-CoT,35.687,-105.937,230.338,US,True,,stop,0.0001052051,473,30,0,3.22,"{""country"": ""US"", ""latitude"": 35.687, ""longitude"": -105.937}"
qwen/qwen3.5-35b-a3b,no-CoT,35.687,-105.932,230.675,US,True,,stop,0.0001158625,473,30,0,7.16,"{""country"": ""US"", ""latitude"": 35.687, ""longitude"": -105.932}"
qwen/qwen3.5-122b-a10b,no-CoT,35.0844,-106.6504,244.594,US,True,,stop,0.00020618,473,40,0,7.48,"{
  ""country"": ""US"",
  ""latitude"": 35.0844,
  ""longitude"": -106.6504
}"
qwen/qwen3.5-397b-a17b,no-CoT,39.5285,-105.9425,323.293,US,True,,stop,0.000383,473,32,0,3.41,"{""country"": ""US"", ""latitude"": 39.5285, ""longitude"": -105.9425}"
x-ai/grok-4.3,no-CoT,38.85,-112.45,448.227,US,True,,stop,0.0005934,592,22,0,0.94,"{""country"": ""US"", ""latitude"": 38.85, ""longitude"": -112.45}"
google/gemma-4-31b-it,no-CoT,39.5,-112.0,451.476,US,True,,stop,6.924e-05,406,31,0,1.52,"```json
{""country"": ""US"", ""latitude"": 39.5, ""longitude"": -112.0}
```"
anthropic/claude-opus-4.8,no-CoT,37.1716,-113.2734,478.74,US,True,,stop,0.004105,666,31,0,4.93,"{""country"": ""US"", ""latitude"": 37.1716, ""longitude"": -113.2734}"
