source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,44.345717611227,7.0297688367897,0.0,IT,True,,,,,,,,"Pietraporzio, Provincia di Cuneo, Piedmont, IT"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,44.7136344909668,6.827991962432861,43.926,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,44.71405792236328,6.828360557556152,43.959,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,44.93856430053711,6.900308132171631,66.712,,True,,plonk,0.0,0,0,0,0.0,
xiaomi/mimo-v2.5,CoT,45.525,6.575,135.928,FR,True,,stop,0.0011030376,899,3584,3478,46.26,"{""reasoning"": ""The image displays a winding mountain road with a distinct stone retaining wall, European-style crash barriers, and right-hand traffic, which strongly indicates a location in the European Alps. The architectural style of the distant house and the specific construction of the stone wall are highly characteristic of the Savoie region in the French Alps, likely within the Tarentaise Valley."", ""country"": ""FR"", ""latitude"": 45.525, ""longitude"": 6.575}"
x-ai/grok-4.3,CoT,45.74,7.32,156.705,IT,True,,stop,0.002314,788,666,581,12.04,"{""reasoning"": ""Right-hand traffic, European hatchback, triangular warning sign, stone retaining wall + metal guardrail, and snow-capped peaks with leafless deciduous trees point to the western Alps in winter; the specific valley morphology and building style match the Aosta Valley / lower Val d'Aosta."", ""country"": ""IT"", ""latitude"": 45.74, ""longitude"": 7.32}"
google/gemini-3.1-pro-preview,CoT,45.75,7.35,158.162,IT,True,,stop,0.00493,1307,193,121,9.98,"{
  ""reasoning"": ""The mountainous terrain, stone retaining wall, and European license plate suggest the Alps. The specific style of the guardrail and road markings are consistent with northern Italy."",
  ""country"": ""IT"",
  ""latitude"": 45.75,
  ""longitude"": 7.35
}"
qwen/qwen3.5-35b-a3b,no-CoT,45.8324,7.6453,172.228,IT,True,,stop,0.00011204,586,30,0,1.39,"{""country"": ""IT"", ""latitude"": 45.8324, ""longitude"": 7.6453}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,46.2647819519043,8.689496994018555,249.754,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,46.50022506713867,8.37888240814209,261.676,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,46.589881896972656,8.53624439239502,275.796,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,46.3077,9.3981,286.11,CH,True,,stop,0.00408,678,23,0,1.37,"{""country"":""CH"",""latitude"":46.3077,""longitude"":9.3981}"
openai/gpt-5.5,CoT,46.3365,9.5778,297.729,CH,True,,stop,0.021565,755,593,516,62.38,"{""reasoning"":""Right-hand traffic, European red-bordered yield signage, white road markings, and alpine stone retaining walls point to the Swiss/Italian Alps; the dry-stone walls and narrow snowy valley look especially like Switzerland’s Graubünden/Bregaglia region."",""country"":""CH"",""latitude"":46.3365,""longitude"":9.5778}"
qwen/qwen3.5-9b,no-CoT,46.1565,9.9042,301.912,IT,True,,stop,6.31e-05,586,30,0,5.32,"{""country"": ""IT"", ""latitude"": 46.1565, ""longitude"": 9.9042}"
qwen/qwen3.6-35b-a3b,no-CoT,46.52,9.96,332.717,CH,True,,stop,0.0001652,586,30,0,3.66,"{""country"": ""CH"", ""latitude"": 46.5200, ""longitude"": 9.9600}"
google/gemma-4-31b-it,no-CoT,46.1234,10.4567,333.237,IT,True,,stop,0.00019326,406,36,0,1.53,"```json
{""country"": ""IT"", ""latitude"": 46.1234, ""longitude"": 10.4567}
```"
anthropic/claude-opus-4.8,no-CoT,46.2515,10.3543,335.393,IT,True,,stop,0.00489,818,32,0,9.47,"{""country"": ""IT"", ""latitude"": 46.2515, ""longitude"": 10.3543}"
anthropic/claude-opus-4.8,CoT,46.32,10.32,338.091,IT,True,,stop,0.00747,949,109,0,3.38,"{""reasoning"": ""Alpine mountain valley with snow, stone retaining wall and Italian-style guardrails, right-hand traffic; architecture and terrain suggest northern Italian Alps (Valtellina/Lombardy region)."", ""country"": ""IT"", ""latitude"": 46.32, ""longitude"": 10.32}"
