source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,52.228559938957,85.874732781441,0.0,RU,True,,,,,,,,"Shul'gin Log, None, Altai Krai, RU"
openai/gpt-5.5,CoT,52.0124,85.8976,24.087,RU,True,,stop,0.013545,621,348,276,12.36,"{""reasoning"":""Right-side driving with Russian-style red-bordered circular road signs, concrete utility poles, and rural wooden houses point strongly to Russia. The lush hilly/forested landscape fits the Altai foothills of southern Siberia."",""country"":""RU"",""latitude"":52.0124,""longitude"":85.8976}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,51.9864616394043,85.54207611083984,35.225,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,51.97126388549805,85.57222747802734,35.291,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,52.3054313659668,85.17284393310547,48.522,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,55.2221,83.3402,372.236,RU,True,,stop,0.00341,544,23,0,7.47,"{""country"":""RU"",""latitude"":55.2221,""longitude"":83.3402}"
anthropic/claude-opus-4.8,no-CoT,56.484,84.952,476.934,RU,True,,stop,0.00408,666,30,0,8.97,"{""country"": ""RU"", ""latitude"": 56.484, ""longitude"": 84.952}"
anthropic/claude-opus-4.8,CoT,56.5,85.0,478.321,RU,True,,stop,0.00646,797,99,0,3.5,"{""reasoning"": ""Russian-style road signs (no-overtaking), wooden rural houses, dense green forest, overcast climate, and right-hand traffic suggest a Siberian/rural Russian village road."", ""country"": ""RU"", ""latitude"": 56.5, ""longitude"": 85.0}"
qwen/qwen3.5-9b,no-CoT,56.8523,60.6542,1694.956,RU,True,,stop,5.205e-05,474,31,0,2.41,"{""country"": ""RU"", ""latitude"": 56.8523, ""longitude"": 60.6542}"
qwen/qwen3.5-122b-a10b,no-CoT,56.8491,60.6336,1696.157,RU,True,,stop,0.00018772,474,31,0,6.03,"{""country"": ""RU"", ""latitude"": 56.8491, ""longitude"": 60.6336}"
minimax/minimax-m3,CoT,56.85,60.55,1701.216,RU,True,,stop,0.00076386,843,477,395,23.03,"{""reasoning"": ""Decisive clues include Russian-style circular prohibition sign, birch/pine mixed forest typical of Ural region, wooden dacha-style rural houses, a UAZ-style utility vehicle parked on the left, and hilly continental terrain all pointing to Russia's Ural region."", ""country"": ""RU"", ""latitude"": 56.85, ""longitude"": 60.55}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,58.721004486083984,48.476932525634766,2428.711,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,58.469154357910156,47.75789260864258,2470.265,,True,,plonk,0.0,0,0,0,0.0,
google/gemini-3.1-pro-preview,CoT,56.3269,44.0059,2712.414,RU,True,,stop,0.005554,1271,251,172,11.14,"{
  ""reasoning"": ""The road markings, concrete utility poles, and the 'no overtaking' sign design are characteristic of Russia. The rural houses and vegetation suggest a temperate region in European Russia."",
  ""country"": ""RU"",
  ""latitude"": 56.3269,
  ""longitude"": 44.0059
}"
google/gemini-3.1-pro-preview,no-CoT,56.3269,44.0059,2712.414,RU,True,,stop,0.002798,1189,35,0,8.69,"```json
{""country"": ""RU"", ""latitude"": 56.3269, ""longitude"": 44.0059}
```"
