source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,56.214780547227,34.410277760539,0.0,RU,True,,,,,,,,"Rzhev, None, Tverskaya, RU"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,56.43222427368164,37.06931686401367,165.713,,True,,plonk,0.0,0,0,0,0.0,
mistralai/mistral-medium-3-5,no-CoT,55.7558,37.6173,205.89,RU,True,,stop,0.001191,634,32,0,7.48,"{""country"": ""RU"", ""latitude"": 55.7558, ""longitude"": 37.6173}"
x-ai/grok-4.3,no-CoT,55.75,37.62,206.228,RU,True,,stop,0.0005934,592,22,0,1.87,"{""country"": ""RU"", ""latitude"": 55.75, ""longitude"": 37.62}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,56.05760192871094,37.79967498779297,210.712,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,56.07135009765625,37.807640075683594,211.045,,True,,plonk,0.0,0,0,0,0.0,
x-ai/grok-4.3,CoT,56.3,38.1,228.064,RU,True,,stop,0.001909,676,560,485,6.87,"{""reasoning"": ""Snow-covered ground + dense stand of tall leafless white-barked birches along a highway with standard metal guardrail point to a winter scene in the central Russian Plain; no other region matches this exact vegetation + infrastructure combination as closely."", ""country"": ""RU"", ""latitude"": 56.3, ""longitude"": 38.1}"
google/gemini-3.5-flash,no-CoT (effort=minimal),56.1524,40.4512,373.779,RU,True,,stop,0.0020985,1189,35,0,7.73,"```json
{""country"": ""RU"", ""latitude"": 56.1524, ""longitude"": 40.4512}
```"
qwen/qwen3.6-35b-a3b,no-CoT,61.498,23.76,846.765,FI,True,,stop,0.00396877845,471,4033,3999,15.99,"{""country"": ""FI"", ""latitude"": 61.498, ""longitude"": 23.76}"
google/gemini-3.5-flash,CoT (effort=high),56.85,60.6,1597.682,RU,True,,stop,0.0088365,1271,770,701,12.38,"{""reasoning"": ""The dense stand of birch and aspen trees combined with deep snow cover and a standard metal guardrail is highly characteristic of the boreal forest regions in Russia, particularly around the Ural or Western Siberia regions."", ""country"": ""RU"", ""latitude"": 56.85, ""longitude"": 60.6}"
google/gemini-3.1-pro-preview,no-CoT,56.8389,60.6057,1598.208,RU,True,,stop,0.0028,1190,35,0,8.76,"```json
{""country"": ""RU"", ""latitude"": 56.8389, ""longitude"": 60.6057}
```"
nicolas-dufour/PLONK_YFCC,PLONK cfg=2.0,55.150123596191406,87.13810729980469,3226.183,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,55.3173942565918,88.19696807861328,3279.764,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_YFCC,PLONK cfg=0.0,51.80631637573242,104.68230438232422,4415.749,,True,,plonk,0.0,0,0,0,0.0,
qwen/qwen3.5-397b-a17b,no-CoT,45.5017,-73.5673,6872.032,CA,True,,stop,0.0003322,473,31,0,2.02,"{""country"": ""CA"", ""latitude"": 45.5017, ""longitude"": -73.5673}"
qwen/qwen3.5-27b,no-CoT,44.2663,-72.5813,6935.28,US,True,,stop,0.0002067,473,31,0,13.58,"{""country"": ""US"", ""latitude"": 44.2663, ""longitude"": -72.5813}"
qwen/qwen3.6-27b,no-CoT,44.2663,-72.5813,6935.28,US,True,,stop,0.0001943,473,31,0,15.59,"{""country"": ""US"", ""latitude"": 44.2663, ""longitude"": -72.5813}"
minimax/minimax-m3,CoT,49.5,-84.0,6961.031,CA,True,,stop,0.00052746,843,280,201,10.33,"{""reasoning"": ""Birch and aspen boreal forest with deep snow cover suggests northern taiga; no signage or road markers visible, but the deciduous mix and snow depth point to subarctic Canada (likely northern Ontario or Quebec along a remote highway)."", ""country"": ""CA"", ""latitude"": 49.5, ""longitude"": -84.0}"
mistralai/mistral-small-2603,no-CoT,42.4284,-71.1235,7027.979,US,True,,stop,0.0001137,634,31,0,10.09,"{""country"": ""US"", ""latitude"": 42.4284, ""longitude"": -71.1235}"
qwen/qwen3.5-9b,no-CoT,56.1396,-110.4617,7127.859,CA,True,,stop,5.22e-05,474,32,0,9.9,"{""country"": ""CA"", ""latitude"": 56.1396, ""longitude"": -110.4617}"
xiaomi/mimo-v2.5,CoT,45.65,-84.52,7342.03,US,True,,stop,0.0005214776,787,1563,1458,18.12,"```json
{""reasoning"": ""The image shows a snowy roadside scene with a mix of leafless deciduous trees and evergreens, indicative of a temperate winter climate in North America. The metal W-beam guardrail with wooden posts is a standard road infrastructure style found throughout the United States and Canada, specifically matching the Great Lakes region's forest density and terrain."", ""country"": ""US"", ""latitude"": 45.65, ""longitude"": -84.52}
```"
google/gemini-3.5-flash,CoT (effort=medium),54.5231,-113.5124,7362.363,CA,True,,stop,0.0065055,1271,511,432,6.37,"{""reasoning"": ""The presence of a W-beam guardrail with wooden blockouts is highly characteristic of North American road infrastructure, while the dense birch and aspen forest in deep snow points to the boreal region of Canada, likely Alberta."", ""country"": ""CA"", ""latitude"": 54.5231, ""longitude"": -113.5124}"
google/gemini-3.1-pro-preview,CoT,54.5,-114.0,7374.881,CA,True,,stop,0.00528,1272,228,145,3.84,"{
  ""reasoning"": ""The bare deciduous trees (likely aspen or birch) and snowy, flat terrain are characteristic of the boreal forest regions in North America. The standard W-beam guardrail suggests a highway in Canada or the northern US."",
  ""country"": ""CA"",
  ""latitude"": 54.5,
  ""longitude"": -114.0
}"
