source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-20.595843810980035,164.31437094999202,0.0,NC,True,,,,,,,,"Koumac, Koumac, North Province, NC"
qwen/qwen3.5-27b,no-CoT,11.4067,76.9558,10181.387,IN,True,,stop,0.0002499,585,31,0,4.47,"{""country"": ""IN"", ""latitude"": 11.4067, ""longitude"": 76.9558}"
qwen/qwen3.6-27b,no-CoT,11.9034,76.9061,10205.963,IN,True,,stop,0.0002279,585,31,0,11.83,"{""country"": ""IN"", ""latitude"": 11.9034, ""longitude"": 76.9061}"
openai/gpt-5.5,no-CoT,-20.3256,57.5202,10847.352,MU,True,,stop,0.00411,678,24,0,1.64,"{""country"":""MU"",""latitude"":-20.3256,""longitude"":57.5202}"
openai/gpt-5.5,CoT,-20.4306,57.4289,10850.957,MU,True,,stop,0.016615,755,428,358,19.16,"{""reasoning"":""Tropical sugarcane fields, red volcanic soil, lush vegetation and basaltic hills point strongly to Mauritius; the narrow road with a yellow centerline and left-side driving convention fits rural Mauritian roads."",""country"":""MU"",""latitude"":-20.4306,""longitude"":57.4289}"
minimax/minimax-m3,no-CoT,-19.5,46.8,11883.496,MG,True,,stop,0.00046848,868,199,174,15.57,"{""country"": ""MG"", ""latitude"": -19.5, ""longitude"": 46.8}"
minimax/minimax-m3,CoT,-13.25,49.05,12003.947,MG,True,,stop,0.00079746,995,467,394,22.27,"{""reasoning"": ""Red laterite soil shoulders, left-hand driving, yellow centerline, tropical vegetation, and distinctive rounded mountains are highly characteristic of rural northern Madagascar, likely along a route like RN6 heading toward Antsiranana."", ""country"": ""MG"", ""latitude"": -13.25, ""longitude"": 49.05}"
qwen/qwen3.5-35b-a3b,no-CoT,-30.2543,30.8921,12481.033,ZA,True,,stop,0.0002215625,585,31,0,2.69,"{""country"": ""ZA"", ""latitude"": -30.2543, ""longitude"": 30.8921}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,-14.744444847106934,37.36863708496094,13014.058,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,-15.07190990447998,36.14556121826172,13103.977,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,-14.909647941589355,36.022525787353516,13124.977,,True,,plonk,0.0,0,0,0,0.0,
