source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,36.986085876888,50.55635907718,0.0,IR,True,,,,,,,,"Ramsar, None, Mazandaran, IR"
google/gemini-3.1-pro-preview,CoT,36.8166,50.8733,33.903,IR,True,,stop,0.006994,1271,371,268,12.33,"{
  ""reasoning"": ""The presence of Iranian domestic vehicles like the Peugeot Pars and Saipa Pride, along with the blue-striped license plate, identifies the country as Iran. The wet climate, green vegetation, and pitched roofs strongly indicate the northern Caspian Sea coastal region, such as Gilan or Mazandaran."",
  ""country"": ""IR"",
  ""latitude"": 36.8166,
  ""longitude"": 50.8733
}"
google/gemini-3.5-flash,CoT (effort=high),36.8162,50.8734,33.935,IR,True,,stop,0.0088455,1271,771,698,13.91,"{""reasoning"": ""The presence of Saipa Pride and Peugeot vehicles, blue-and-white painted curbs, and the rainy, lush green environment with slanted roofs point to the Caspian Sea region of northern Iran."", ""country"": ""IR"", ""latitude"": 36.8162, ""longitude"": 50.8734}"
google/gemini-3.5-flash,CoT (effort=low),37.2185,50.0024,55.51,IR,True,,stop,0.004392,1272,276,209,2.98,"{""reasoning"": ""The presence of multiple Saipa Pride vehicles, distinctive Iranian license plates, and the wet, green coastal plain environment points to northern Iran along the Caspian Sea highway."", ""country"": ""IR"", ""latitude"": 37.2185, ""longitude"": 50.0024}"
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=0.0,36.52206802368164,51.31755447387695,85.212,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=1.5,36.559593200683594,51.3884391784668,87.986,,True,,plonk,0.0,0,0,0,0.0,
nicolas-dufour/PLONK_OSV_5M,PLONK cfg=2.0,36.55324172973633,51.3994026184082,89.192,,True,,plonk,0.0,0,0,0,0.0,
openai/gpt-5.5,no-CoT,37.2697,49.589,91.375,IR,True,,stop,0.00341,544,23,0,1.45,"{""country"":""IR"",""latitude"":37.2697,""longitude"":49.5890}"
google/gemini-3.1-pro-preview,no-CoT,37.2761,49.5886,91.653,IR,True,,stop,0.0028,1190,35,0,2.38,"```json
{""country"": ""IR"", ""latitude"": 37.2761, ""longitude"": 49.5886}
```"
google/gemini-3.5-flash,no-CoT (effort=minimal),37.2761,49.5886,91.653,IR,True,,stop,0.0021,1190,35,0,7.31,"```json
{""country"": ""IR"", ""latitude"": 37.2761, ""longitude"": 49.5886}
```"
