source,setup,lat,lon,error_km,pred_country,ok,fallback_00,finish,cost_usd,prompt_tokens,completion_tokens,reasoning_tokens,latency_s,raw_text
GROUND_TRUTH,,-25.075310788806,31.797144210116,0.0,ZA,True,,,,,,,,"Komatipoort, Ehlanzeni District, Mpumalanga, ZA"
google/gemini-3.5-flash,no-CoT (effort=minimal),-24.9895,31.5926,22.71,ZA,True,,stop,0.0021,1190,35,0,2.08,"```json
{""country"": ""ZA"", ""latitude"": -24.9895, ""longitude"": 31.5926}
```"
anthropic/claude-opus-4.8,no-CoT,-24.99,31.59,22.925,ZA,True,,stop,0.004105,666,31,0,8.58,"{""country"": ""ZA"", ""latitude"": -24.99, ""longitude"": 31.59}"
openai/gpt-5.5,CoT,-24.9365,31.5658,27.96,ZA,True,,stop,0.010455,621,245,152,8.31,"{""reasoning"":""Open safari vehicle on a pale sandy bush track with lowveld thorn/mopane vegetation strongly suggests a private game reserve in the Greater Kruger/Kruger area of South Africa. The landscape and road style fit the Sabi Sands/Kruger bushveld more than East African savanna or Botswana salt-sand tracks."",""country"":""ZA"",""latitude"":-24.9365,""longitude"":31.5658}"
anthropic/claude-opus-4.8,CoT,-24.85,31.5,39.05,ZA,True,,stop,0.006235,797,90,0,3.41,"{""reasoning"": ""Sandy dirt track through dense bushveld savanna with safari vehicle hood, typical of South African game reserves like Kruger/Sabi Sands."", ""country"": ""ZA"", ""latitude"": -24.85, ""longitude"": 31.5}"
qwen/qwen3.6-35b-a3b,CoT,-24.55,31.55,63.515,ZA,True,,stop,0.00371172685,553,3753,3661,44.26,"{""reasoning"": ""The reddish lateritic soil, acacia-like vegetation, and the Land Rover Defender safari vehicle strongly point to the South African Lowveld, likely within or near Kruger National Park. The left-hand traffic position and the specific 'bushveld' environment are characteristic of this region."", ""country"": ""ZA"", ""latitude"": -24.55, ""longitude"": 31.55}"
openai/gpt-5.5,no-CoT,-24.5365,31.4623,68.788,ZA,True,,stop,0.00344,544,24,0,1.91,"{""country"":""ZA"",""latitude"":-24.5365,""longitude"":31.4623}"
xiaomi/mimo-v2.5,no-CoT,-24.5,31.5,70.655,ZA,True,,stop,7.97776e-05,708,25,0,1.45,"{""country"": ""ZA"", ""latitude"": -24.5, ""longitude"": 31.5}"
qwen/qwen3.5-122b-a10b,no-CoT,-24.9267,31.0956,72.604,ZA,True,,stop,0.00018772,474,31,0,5.79,"{""country"": ""ZA"", ""latitude"": -24.9267, ""longitude"": 31.0956}"
google/gemini-3.1-pro-preview,no-CoT,-24.0123,31.5432,120.96,ZA,True,,stop,0.003832,1190,121,86,18.24,"```json
{""country"": ""ZA"", ""latitude"": -24.0123, ""longitude"": 31.5432}
```"
google/gemini-3.5-flash,CoT (effort=low),-24.0125,31.4852,122.319,ZA,True,,stop,0.0038775,1271,219,154,21.58,"{""reasoning"": ""The sandy dirt road, savanna vegetation, and safari vehicle hood with a bull bar are characteristic of national parks in South Africa, particularly Kruger National Park."", ""country"": ""ZA"", ""latitude"": -24.0125, ""longitude"": 31.4852}"
google/gemini-3.5-flash,CoT (effort=medium),-24.0115,31.4892,122.322,ZA,True,,stop,0.0063705,1271,496,427,5.1,"{""reasoning"": ""The sandy dirt road, savanna vegetation, and safari vehicle hood with a bull bar are highly characteristic of national parks in Southern Africa, particularly Kruger National Park in South Africa."", ""country"": ""ZA"", ""latitude"": -24.0115, ""longitude"": 31.4892}"
qwen/qwen3.6-27b,no-CoT,-24.05,31.35,122.65,ZA,True,,stop,0.0001863,473,27,0,19.72,"{""country"": ""ZA"", ""latitude"": -24.05, ""longitude"": 31.35}"
google/gemini-3.5-flash,CoT (effort=high),-24.0084,31.4875,122.7,ZA,True,,stop,0.008064,1272,684,614,11.0,"{""reasoning"": ""The dirt road, savanna vegetation, and the distinctive safari vehicle hood with a bull bar strongly indicate a national park in Southern Africa, most likely Kruger National Park in South Africa."", ""country"": ""ZA"", ""latitude"": -24.0084, ""longitude"": 31.4875}"
x-ai/grok-4.3,CoT,-24.01,31.48,122.724,ZA,True,,stop,0.0020115,676,601,526,19.32,"{
  ""reasoning"": ""Reddish dirt road through acacia/bushveld savanna with typical safari 4x4 roof rack indicates a Southern or East African game reserve; left-hand driving convention and vegetation narrow it to South Africa."",
  ""country"": ""ZA"",
  ""latitude"": -24.01,
  ""longitude"": 31.48
}"
google/gemini-3.1-pro-preview,CoT,-24.0,31.5,123.289,ZA,True,,stop,0.00481,1271,189,117,4.1,"{
  ""reasoning"": ""The savanna vegetation, sandy dirt road, and the hood of a safari vehicle strongly suggest a game reserve in southern Africa, most likely Kruger National Park in South Africa."",
  ""country"": ""ZA"",
  ""latitude"": -24.0,
  ""longitude"": 31.5
}"
moonshotai/kimi-k2.6,no-CoT,-24.0,31.5,123.289,ZA,True,,stop,0.000263232,603,23,0,1.76,"{""country"": ""ZA"", ""latitude"": -24.0, ""longitude"": 31.5}"
nicolas-dufour/PLONK_YFCC,PLONK cfg=1.5,-23.919692993164062,31.682432174682617,129.022,,True,,plonk,0.0,0,0,0,0.0,
