pair_idx,reward_a,reward_b,frame,reward_a_uncoh,reward_b_uncoh,aesthetic_score,image_reward,pick_score,hpsv2_score,clip_score,openai_clip_score
1,CLIP Score,Aesthetic Score,0,0.0,1.0,6.182460188865662,1.4658073484897614,0.1946822665631771,0.240692138671875,0.22437499463558197,0.3280840888619423
1,CLIP Score,Aesthetic Score,1,0.03225806451612903,0.967741935483871,6.273789167404175,1.366956651210785,0.189945288002491,0.22705078125,0.2174999937415123,0.3243519514799118
1,CLIP Score,Aesthetic Score,2,0.06451612903225806,0.935483870967742,6.326460003852844,1.198848396539688,0.18768227845430374,0.227081298828125,0.21437499672174454,0.3031541183590889
1,CLIP Score,Aesthetic Score,3,0.0967741935483871,0.9032258064516129,6.456096768379211,0.9319784045219421,0.18757591024041176,0.228485107421875,0.20937499403953552,0.3065622076392174
1,CLIP Score,Aesthetic Score,4,0.12903225806451613,0.8709677419354839,6.402990102767944,0.6155612878501415,0.1853891909122467,0.224151611328125,0.20624999329447746,0.3031720891594887
1,CLIP Score,Aesthetic Score,5,0.16129032258064516,0.8387096774193549,6.504465699195862,0.16313208639621735,0.18388788029551506,0.22442626953125,0.2043749950826168,0.2901322916150093
1,CLIP Score,Aesthetic Score,6,0.1935483870967742,0.8064516129032258,6.734477162361145,0.19631722569465637,0.18388083204627037,0.229888916015625,0.2096874937415123,0.2928836941719055
1,CLIP Score,Aesthetic Score,7,0.22580645161290322,0.7741935483870968,6.656943202018738,0.40381722524762154,0.18308141082525253,0.230316162109375,0.2084374949336052,0.28992992639541626
1,CLIP Score,Aesthetic Score,8,0.25806451612903225,0.7419354838709677,6.527573347091675,0.26896846294403076,0.18169760704040527,0.221923828125,0.2006249949336052,0.27813172340393066
1,CLIP Score,Aesthetic Score,9,0.2903225806451613,0.7096774193548387,6.3969573974609375,0.17930316552519798,0.18188195675611496,0.219085693359375,0.21062499657273293,0.28509388864040375
1,CLIP Score,Aesthetic Score,10,0.3225806451612903,0.6774193548387097,6.547222852706909,0.20474855974316597,0.1831793561577797,0.223724365234375,0.21312499791383743,0.29583024978637695
1,CLIP Score,Aesthetic Score,11,0.3548387096774194,0.6451612903225806,6.653514266014099,0.661983996629715,0.18685362860560417,0.236968994140625,0.22062499448657036,0.30300096422433853
1,CLIP Score,Aesthetic Score,12,0.3870967741935484,0.6129032258064516,6.842511415481567,0.9453722946345806,0.19102733209729195,0.239532470703125,0.2212499976158142,0.31281980127096176
1,CLIP Score,Aesthetic Score,13,0.41935483870967744,0.5806451612903225,6.7797040939331055,0.9495309665799141,0.19428135827183723,0.247283935546875,0.2253124974668026,0.3055114448070526
1,CLIP Score,Aesthetic Score,14,0.45161290322580644,0.5483870967741935,6.8140223026275635,0.8828253671526909,0.19391066953539848,0.248565673828125,0.22374999523162842,0.3172237426042557
1,CLIP Score,Aesthetic Score,15,0.4838709677419355,0.5161290322580645,6.822762370109558,0.7149802437052131,0.1959960237145424,0.249114990234375,0.21843749284744263,0.3196006789803505
1,CLIP Score,Aesthetic Score,16,0.5161290322580645,0.4838709677419355,6.855190992355347,0.9290594235062599,0.19486375153064728,0.249298095703125,0.21843749284744263,0.3133304789662361
1,CLIP Score,Aesthetic Score,17,0.5483870967741935,0.4516129032258065,6.809935927391052,0.9462194386869669,0.19439542293548584,0.249298095703125,0.21968749910593033,0.3095521181821823
1,CLIP Score,Aesthetic Score,18,0.5806451612903226,0.4193548387096774,6.916358470916748,0.9831615462899208,0.19432196393609047,0.250244140625,0.21843750029802322,0.31281106919050217
1,CLIP Score,Aesthetic Score,19,0.6129032258064516,0.3870967741935484,6.928720116615295,0.9323994596488774,0.19483737647533417,0.24969482421875,0.21812499687075615,0.30785390734672546
1,CLIP Score,Aesthetic Score,20,0.6451612903225806,0.3548387096774194,6.95015275478363,0.9447375098243356,0.19461964070796967,0.251953125,0.21687499061226845,0.31210803240537643
1,CLIP Score,Aesthetic Score,21,0.6774193548387096,0.32258064516129037,6.975632190704346,1.1787282340228558,0.19726301357150078,0.259429931640625,0.21187499538064003,0.30187439173460007
1,CLIP Score,Aesthetic Score,22,0.7096774193548387,0.29032258064516125,6.960852384567261,0.8361161388456821,0.19230809062719345,0.249969482421875,0.20906249433755875,0.29381291568279266
1,CLIP Score,Aesthetic Score,23,0.7419354838709677,0.25806451612903225,6.918756365776062,1.2099877400323749,0.19438403844833374,0.254302978515625,0.21249999478459358,0.2913154773414135
1,CLIP Score,Aesthetic Score,24,0.7741935483870968,0.22580645161290325,7.002118110656738,1.1991268936544657,0.1970258615911007,0.26220703125,0.21187499538064003,0.29202573001384735
1,CLIP Score,Aesthetic Score,25,0.8064516129032258,0.19354838709677424,6.85897159576416,1.1566059812903404,0.19604017212986946,0.2615966796875,0.21281249821186066,0.28468165174126625
1,CLIP Score,Aesthetic Score,26,0.8387096774193549,0.16129032258064513,6.893981099128723,1.0576313585042953,0.19582653418183327,0.260101318359375,0.21406249329447746,0.2970847599208355
1,CLIP Score,Aesthetic Score,27,0.8709677419354839,0.12903225806451613,6.940770149230957,1.2007754147052765,0.1921399086713791,0.24639892578125,0.20499999448657036,0.29369449988007545
1,CLIP Score,Aesthetic Score,28,0.9032258064516129,0.09677419354838712,6.9080588817596436,1.07675701379776,0.19240214675664902,0.24981689453125,0.20374999567866325,0.28708578273653984
1,CLIP Score,Aesthetic Score,29,0.9354838709677419,0.06451612903225812,6.915189266204834,1.1284438893198967,0.19363496825098991,0.253082275390625,0.20249999314546585,0.29118500277400017
1,CLIP Score,Aesthetic Score,30,0.967741935483871,0.032258064516129004,6.887943148612976,1.0965158715844154,0.19485701248049736,0.2542724609375,0.20156249403953552,0.2758057452738285
1,CLIP Score,Aesthetic Score,31,1.0,0.0,6.92268705368042,1.2661039233207703,0.19552737846970558,0.25531005859375,0.20343749597668648,0.2793241813778877
2,CLIP Score,Image Reward,0,0.0,1.0,6.182460188865662,1.4658073484897614,0.1946822665631771,0.240692138671875,0.22437499463558197,0.3280840888619423
2,CLIP Score,Image Reward,1,0.03225806451612903,0.967741935483871,6.10006856918335,1.576817125082016,0.1907135732471943,0.22869873046875,0.22593749314546585,0.30909691751003265
2,CLIP Score,Image Reward,2,0.06451612903225806,0.935483870967742,6.015704989433289,1.6091343760490417,0.18943999707698822,0.230499267578125,0.22562499344348907,0.30633310973644257
2,CLIP Score,Image Reward,3,0.0967741935483871,0.9032258064516129,5.965997576713562,1.6871789693832397,0.18962493911385536,0.228912353515625,0.22437499463558197,0.31044862419366837
2,CLIP Score,Image Reward,4,0.12903225806451613,0.8709677419354839,6.021136045455933,1.7092675864696503,0.19092465192079544,0.233428955078125,0.22187499329447746,0.311976782977581
2,CLIP Score,Image Reward,5,0.16129032258064516,0.8387096774193549,6.008603096008301,1.7288091778755188,0.1903368905186653,0.235015869140625,0.2265624962747097,0.31026773154735565
2,CLIP Score,Image Reward,6,0.1935483870967742,0.8064516129032258,5.990191578865051,1.704903483390808,0.19172798097133636,0.2386474609375,0.22468749433755875,0.30383890867233276
2,CLIP Score,Image Reward,7,0.22580645161290322,0.7741935483870968,6.01663863658905,1.7372010052204132,0.1908036470413208,0.23974609375,0.22499999403953552,0.3083575963973999
2,CLIP Score,Image Reward,8,0.25806451612903225,0.7419354838709677,6.000289082527161,1.7548360228538513,0.19053832069039345,0.239166259765625,0.2253124937415123,0.3094736486673355
2,CLIP Score,Image Reward,9,0.2903225806451613,0.7096774193548387,6.039050102233887,1.7536916732788086,0.19146691262722015,0.240234375,0.22437499463558197,0.30802567303180695
2,CLIP Score,Image Reward,10,0.3225806451612903,0.6774193548387097,6.111706495285034,1.7986004948616028,0.19246429204940796,0.251251220703125,0.22468749433755875,0.31662624329328537
2,CLIP Score,Image Reward,11,0.3548387096774194,0.6451612903225806,6.05298924446106,1.771823674440384,0.19184206053614616,0.242095947265625,0.2240624949336052,0.3125360459089279
